Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2021-03-19,2286.0,2286.0,2286.0,"2.286,00","0,00",75.0,171.45,171.450,2286.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2024-10-01,9225.0,9225.0,9225.0,"9.225,00","303,54",48.0,442.8,3.210.300,9225.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
