Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2014-11-18,617.0,617.0,617.0,"617,00","-3,44",50.0,30.850,30.850,617.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-02,620.0,620.0,620.0,"620,00","0,49",50.0,31.000,31.000,620.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-05,630.0,630.0,630.0,"630,00","1,61",87.0,54.810,54.810,630.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-10,630.0,630.0,630.0,"630,00","0,00",50.0,31.500,31.500,630.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-11,650.0,650.0,650.0,"650,00","3,17",216.0,140.400,140.400,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-25,650.0,650.0,650.0,"650,00","0,00",107.0,69.550,69.550,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-30,650.0,650.0,650.0,"650,00","0,00",53.0,34.450,34.450,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-01-30,650.0,650.0,650.0,"650,00","0,00",300.0,195.000,195.000,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-11,650.0,650.0,650.0,"650,00","0,00",20.0,13.000,13.000,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-13,650.0,650.0,650.0,"650,00","0,00",50.0,32.500,32.500,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-16,650.0,650.0,650.0,"650,00","0,00",50.0,32.500,32.500,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-17,650.0,650.0,650.0,"650,00","0,00",50.0,32.500,32.500,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-18,650.0,650.0,650.0,"650,00","0,00",30.0,19.500,19.500,650.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-03-24,650.0,650.0,650.0,"650,00","0,00",2.05,1.332.500,1.332.500,650.0,100.0,SELL,100.0,,SELL,-0.0,SELL,,HOLD,100.0,SELL
2015-04-01,650.0,650.0,650.0,"650,00","0,00",100.0,65.000,65.000,650.0,100.0,SELL,100.0,,SELL,-0.0,SELL,,HOLD,100.0,SELL
2015-04-02,649.0,649.0,649.0,"649,00","-0,15",100.0,64.900,64.900,649.0,93.2111566683712,SELL,95.0,98.33333333333333,SELL,-5.0,SELL,,HOLD,75.04901772327092,HOLD
2015-04-22,650.0,650.0,650.0,"650,00","0,15",202.0,131.300,131.300,650.0,93.67367799556334,SELL,100.0,98.33333333333333,SELL,-0.0,SELL,,HOLD,80.71895424836602,SELL
2015-04-23,638.0,638.0,638.0,"638,00","-1,85",200.0,127.600,127.600,638.0,49.81465070681124,HOLD,0.0,65.0,BUY,-100.0,BUY,,HOLD,58.530805687203795,HOLD
2015-04-28,637.0,637.0,637.0,"637,00","-0,16",35.0,22.295,22.295,637.0,47.80589859569584,HOLD,0.0,33.333333333333336,BUY,-100.0,BUY,,HOLD,37.9375604963955,HOLD
2015-04-29,650.0,650.0,650.0,"650,00","2,04",135.0,87.750,87.750,650.0,66.63940212288182,HOLD,100.0,33.333333333333336,SELL,-0.0,SELL,48.152295632699015,HOLD,50.490382509882565,HOLD
2015-05-07,600.0,600.0,600.0,"600,00","-7,69",200.0,120.000,120.000,600.0,26.71360748714916,BUY,0.0,33.333333333333336,BUY,-100.0,BUY,-281.29117259552123,BUY,39.550776841896194,HOLD
2015-05-21,600.0,600.0,600.0,"600,00","0,00",350.0,210.000,210.000,600.0,26.71360748714916,BUY,0.0,33.333333333333336,BUY,-100.0,BUY,-241.31944444444508,BUY,39.550776841896194,HOLD
2015-06-03,551.0,551.0,551.0,"551,00","-8,17",200.0,110.200,110.200,551.0,15.891930360130246,BUY,0.0,0.0,BUY,-100.0,BUY,-338.7018057589068,BUY,32.987222251504036,HOLD
2015-06-11,560.0,560.0,560.0,"560,00","1,63",450.0,252.000,252.000,560.0,22.131504219776588,BUY,9.090909090909092,3.0303030303030307,BUY,-90.9090909090909,BUY,-219.02654867256635,BUY,51.42214629193981,HOLD
2015-06-19,601.0,601.0,601.0,"601,00","7,32",226.0,135.826,135.826,601.0,42.909622342770255,HOLD,50.505050505050505,19.865319865319865,HOLD,-49.494949494949495,HOLD,-83.13090418353556,HOLD,57.69490745538189,HOLD
