Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-11-10,1390.0,1390.0,1390.0,"1.390,00","0,00",27.0,37.530,37.530,1390.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2014-11-11,1500.0,1500.0,1500.0,"1.500,00","7,91",25.0,37.500,37.500,1500.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2014-12-30,1055.0,1055.0,1055.0,"1.055,00","-29,67",10.0,10.550,10.550,1055.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-26,1051.0,1051.0,1051.0,"1.051,00","-0,38",11.0,11.561,11.561,1051.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-04,1085.0,1085.0,1085.0,"1.085,00","3,24",25.0,27.125,27.125,1085.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-16,1085.0,1085.0,1085.0,"1.085,00","0,00",10.0,10.850,10.850,1085.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-07,1117.0,1117.0,1117.0,"1.117,00","2,95",2.0,2.234,2.234,1117.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-21,1150.0,1150.0,1150.0,"1.150,00","2,95",5.0,5.750,5.750,1150.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-23,1200.0,1200.0,1200.0,"1.200,00","4,35",10.0,12.000,12.000,1200.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-13,1101.0,1101.0,1101.0,"1.101,00","-8,25",3.0,3.303,3.303,1101.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-26,1100.0,1100.0,1100.0,"1.100,00","-0,09",5.0,5.500,5.500,1100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-27,1100.0,1100.0,1100.0,"1.100,00","0,00",5.0,5.500,5.500,1100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-06-04,1100.0,1100.0,1100.0,"1.100,00","0,00",15.0,16.500,16.500,1100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-06-10,1201.0,1201.0,1201.0,"1.201,00","9,18",61.0,73.261,73.261,1201.0,46.59203984633779,HOLD,33.4075723830735,,HOLD,-66.5924276169265,HOLD,,HOLD,83.62467158233748,SELL,1159.642857142857,1174.433195094374,1132.7333333333336,BUY,BUY,BUY
2015-07-23,1237.0,1237.0,1237.0,"1.237,00","3,00",100.0,123.700,123.700,1237.0,50.35405362198357,HOLD,41.42538975501114,,HOLD,-58.57461024498886,HOLD,,HOLD,90.10701347909013,SELL,1148.7142857142858,1182.7754357484575,1143.047619047619,BUY,BUY,BUY
2015-09-18,1500.0,1500.0,1500.0,"1.500,00","21,26",30.0,45.000,45.000,1500.0,68.0565402177463,HOLD,100.0,58.27765404602821,SELL,-0.0,SELL,,HOLD,90.33889194459724,SELL,1148.7142857142858,1225.07204431533,1189.8857142857141,BUY,BUY,BUY
2015-11-02,1711.0,1711.0,1711.0,"1.711,00","14,07",17.0,29.087,29.087,1711.0,75.57986659291682,SELL,100.0,80.47512991833705,SELL,-0.0,SELL,,HOLD,93.98442046431389,SELL,1195.5714285714287,1289.8624384066193,1264.8571428571431,BUY,BUY,BUY
2015-11-20,1900.0,1900.0,1900.0,"1.900,00","11,05",25.0,47.500,47.500,1900.0,80.10079566840437,SELL,100.0,100.0,SELL,-0.0,SELL,,HOLD,97.64914810660684,SELL,1256.2142857142858,1371.2141132857369,1358.7809523809522,BUY,BUY,BUY
2015-12-09,1950.0,1950.0,1950.0,"1.950,00","2,63",50.0,97.500,97.500,1950.0,81.09777351417004,SELL,100.0,100.0,SELL,-0.0,SELL,,HOLD,98.02106399001877,SELL,1318.0,1448.3855648476388,1451.2857142857142,BUY,BUY,BUY
2015-12-28,2600.0,2600.0,2600.0,"2.600,00","33,33",45.0,117.000,117.000,2600.0,88.89031978984062,SELL,100.0,100.0,SELL,-0.0,SELL,271.37455188331774,SELL,98.4331698808369,SELL,1426.2142857142858,1601.934156201287,1622.2190476190478,BUY,BUY,BUY
