Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2015-12-16,2000.0,2000.0,2000.0,"2.000,00","-2,44",10.0,20.000,20.000,2000.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-01-17,1800.0,1800.0,1800.0,"1.800,00","-10,00",50.0,90.000,90.000,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-01-21,1800.0,1800.0,1800.0,"1.800,00","0,00",167.0,300.600,300.600,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-01-22,1800.0,1800.0,1800.0,"1.800,00","0,00",45.0,81.000,81.000,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-02-04,1800.0,1800.0,1800.0,"1.800,00","0,00",10.0,18.000,18.000,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-06-10,1800.0,1800.0,1800.0,"1.800,00","0,00",19.0,34.200,4.618.800,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-07-09,1800.0,1800.0,1800.0,"1.800,00","0,00",1.402,2.523.600,2.523.600,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-07-14,1800.0,1800.0,1800.0,"1.800,00","0,00",5.0,9.000,9.000,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-07-21,1800.0,1800.0,1800.0,"1.800,00","0,00",962.0,1.731.600,1.731.600,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-07-27,1800.0,1800.0,1800.0,"1.800,00","0,00",913.0,1.643.400,1.643.400,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-07-28,1800.0,1800.0,1800.0,"1.800,00","0,00",2.5,4.500.000,4.500.000,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-08-10,1800.0,1800.0,1800.0,"1.800,00","0,00",2.5,4.500.000,4.500.000,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-08-12,1800.0,1800.0,1800.0,"1.800,00","0,00",50.0,90.000,90.000,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-09-10,1800.0,1800.0,1800.0,"1.800,00","0,00",1.491,2.683.800,2.683.800,1800.0,0.0,BUY,0.0,,BUY,-100.0,BUY,,HOLD,0.0,BUY
2020-09-24,1800.0,1800.0,1800.0,"1.800,00","0,00",223.0,401.400,401.400,1800.0,0.0,BUY,,,HOLD,,HOLD,,HOLD,0.0,BUY
2020-09-29,1800.0,1800.0,1800.0,"1.800,00","0,00",821.0,1.477.800,1.477.800,1800.0,0.0,BUY,,,HOLD,,HOLD,,HOLD,,HOLD
2020-10-06,1800.0,1800.0,1800.0,"1.800,00","0,00",25.0,45.000,45.000,1800.0,0.0,BUY,,,HOLD,,HOLD,,HOLD,,HOLD
2020-10-14,1801.0,1801.0,1801.0,"1.801,00","0,06",113.0,203.513,203.513,1801.0,1.610182467229052,BUY,100.0,,SELL,-0.0,SELL,,HOLD,100.0,SELL
2020-11-05,1981.0,1981.0,1981.0,"1.981,00","9,99",20.0,39.620,39.620,1981.0,76.12637473234305,SELL,100.0,,SELL,-0.0,SELL,,HOLD,100.0,SELL
2020-11-24,2179.0,2179.0,2179.0,"2.179,00","9,99",20.0,43.580,43.580,2179.0,87.41623363640639,SELL,100.0,100.0,SELL,-0.0,SELL,351.93930479213464,SELL,100.0,SELL
2020-11-30,2222.0,2222.0,2222.0,"2.222,00","1,97",30.0,66.660,66.660,2222.0,88.66940589526601,SELL,100.0,100.0,SELL,-0.0,SELL,297.84514608671304,SELL,100.0,SELL
2020-12-03,2250.0,2250.0,2250.0,"2.250,00","1,26",20.0,45.000,45.000,2250.0,89.40902851395032,SELL,100.0,100.0,SELL,-0.0,SELL,220.21419009370803,SELL,100.0,SELL
2020-12-30,2317.0,2317.0,2317.0,"2.317,00","2,98",183.0,424.011,424.011,2317.0,90.934038919388,SELL,100.0,100.0,SELL,-0.0,SELL,191.3559128749002,SELL,100.0,SELL
2021-07-20,2317.0,2317.0,2317.0,"2.317,00","0,00",50.0,115.850,115.850,2317.0,90.934038919388,SELL,100.0,100.0,SELL,-0.0,SELL,152.05593217065498,SELL,100.0,SELL
2022-04-15,2200.0,2200.0,2200.0,"2.200,00","-5,05",30.0,66.000,66.000,2200.0,70.40308515846768,SELL,77.36943907156673,92.45647969052224,HOLD,-22.63056092843327,HOLD,91.86330568306896,HOLD,92.5707802031554,SELL
2023-06-06,2266.0,2266.0,2266.0,"2.266,00","3,00",1.189,2.694.274,5.080.372,2266.0,73.97293969021823,SELL,90.13539651837525,89.16827852998067,SELL,-9.864603481624759,SELL,99.84323927689944,HOLD,92.59324327326154,SELL
2024-08-08,2199.0,2199.0,2199.0,"2.199,00","-2,96",403.0,886.197,886.197,2199.0,65.3550877374218,HOLD,77.17601547388782,81.56028368794325,HOLD,-22.823984526112184,HOLD,68.83142134940701,HOLD,46.423774981297576,HOLD
