Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2015-12-16,400.0,400.0,400.0,"400,00","0,00",80.0,32.0,32.0,400.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-11-25,2800.0,2800.0,2800.0,"2.800,00","600,00",15.0,42.0,42.0,2800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2019-05-15,615.0,615.0,615.0,"615,00","-78,04",80.0,49.2,49.2,615.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2019-05-16,615.0,615.0,615.0,"615,00","0,00",120.0,73.8,73.8,615.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2019-05-21,500.0,500.0,500.0,"500,00","-18,70",35.0,17.5,17.5,500.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2019-08-19,300.0,300.0,300.0,"300,00","-40,00",30.0,9.0,9.0,300.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
