Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2020-08-12,1800.0,1800.0,1800.0,"1.800,00","0,00",50.0,90.000,90.000,1800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2020-09-10,1800.0,1800.0,1800.0,"1.800,00","0,00",1.491,2.683.800,2.683.800,1800.0,0.0,BUY,0.0,,BUY,-100.0,BUY,,HOLD,0.0,BUY,1814.2857142857142,1831.1248457584038,1801.904761904762,SELL,SELL,SELL
2020-09-24,1800.0,1800.0,1800.0,"1.800,00","0,00",223.0,401.400,401.400,1800.0,0.0,BUY,,,HOLD,,HOLD,,HOLD,0.0,BUY,1800.0,1826.97486632395,1800.0,HOLD,SELL,HOLD
2020-09-29,1800.0,1800.0,1800.0,"1.800,00","0,00",821.0,1.477.800,1.477.800,1800.0,0.0,BUY,,,HOLD,,HOLD,,HOLD,,HOLD,1800.0,1823.3782174807568,1800.0,HOLD,SELL,HOLD
2020-10-06,1800.0,1800.0,1800.0,"1.800,00","0,00",25.0,45.000,45.000,1800.0,0.0,BUY,,,HOLD,,HOLD,,HOLD,,HOLD,1800.0,1820.261121816656,1800.0,HOLD,SELL,HOLD
2020-10-14,1801.0,1801.0,1801.0,"1.801,00","0,06",113.0,203.513,203.513,1801.0,1.610182467229052,BUY,100.0,,SELL,-0.0,SELL,,HOLD,100.0,SELL,1800.0714285714287,1817.6929722411019,1800.1333333333332,BUY,SELL,BUY
2020-11-05,1981.0,1981.0,1981.0,"1.981,00","9,99",20.0,39.620,39.620,1981.0,76.12637473234305,SELL,100.0,,SELL,-0.0,SELL,,HOLD,100.0,SELL,1813.0,1839.467242608955,1824.2571428571428,BUY,BUY,BUY
2020-11-24,2179.0,2179.0,2179.0,"2.179,00","9,99",20.0,43.580,43.580,2179.0,87.41623363640639,SELL,100.0,100.0,SELL,-0.0,SELL,351.93930479213464,SELL,100.0,SELL,1840.0714285714287,1884.738276927761,1873.0571428571427,BUY,BUY,BUY
2020-11-30,2222.0,2222.0,2222.0,"2.222,00","1,97",30.0,66.660,66.660,2222.0,88.66940589526601,SELL,100.0,100.0,SELL,-0.0,SELL,297.84514608671304,SELL,100.0,SELL,1870.2142857142858,1929.7065066707262,1923.9809523809524,BUY,BUY,BUY
2020-12-03,2250.0,2250.0,2250.0,"2.250,00","1,26",20.0,45.000,45.000,2250.0,89.40902851395032,SELL,100.0,100.0,SELL,-0.0,SELL,220.21419009370803,SELL,100.0,SELL,1902.357142857143,1972.412305781296,1974.6190476190477,BUY,BUY,BUY
2020-12-30,2317.0,2317.0,2317.0,"2.317,00","2,98",183.0,424.011,424.011,2317.0,90.934038919388,SELL,100.0,100.0,SELL,-0.0,SELL,191.3559128749002,SELL,100.0,SELL,1939.2857142857142,2018.3573316771233,2029.904761904762,BUY,BUY,BUY
2021-07-20,2317.0,2317.0,2317.0,"2.317,00","0,00",50.0,115.850,115.850,2317.0,90.934038919388,SELL,100.0,100.0,SELL,-0.0,SELL,152.05593217065498,SELL,100.0,SELL,1976.2142857142858,2058.1763541201735,2080.2666666666664,BUY,BUY,BUY
2022-04-15,2200.0,2200.0,2200.0,"2.200,00","-5,05",30.0,66.000,66.000,2200.0,70.40308515846768,SELL,77.36943907156673,92.45647969052224,HOLD,-22.63056092843327,HOLD,91.86330568306896,HOLD,92.5707802031554,SELL,2004.7857142857142,2077.086173570817,2110.104761904762,BUY,BUY,BUY
2023-06-06,2266.0,2266.0,2266.0,"2.266,00","3,00",1.189,2.694.274,5.080.372,2266.0,73.97293969021823,SELL,90.13539651837525,89.16827852998067,SELL,-9.864603481624759,SELL,99.84323927689944,HOLD,92.59324327326154,SELL,2038.0714285714287,2102.274683761375,2144.933333333333,BUY,BUY,BUY
2024-08-08,2199.0,2199.0,2199.0,"2.199,00","-2,96",403.0,886.197,886.197,2199.0,65.3550877374218,HOLD,77.17601547388782,81.56028368794325,HOLD,-22.823984526112184,HOLD,68.83142134940701,HOLD,46.423774981297576,HOLD,2066.5714285714284,2115.1713925931917,2166.390476190476,BUY,BUY,BUY
2024-11-11,6050.0,6050.0,6050.0,"6.050,00","175,13",1.0,6.050,2.007.290,6050.0,95.78079069174439,SELL,100.0,89.10380399742102,SELL,-0.0,SELL,607.1628471647393,SELL,46.60553439787115,HOLD,2370.1428571428573,2639.8152069140997,2697.5142857142855,BUY,BUY,BUY
2024-11-20,3000.0,3000.0,3000.0,"3.000,00","-50,41",15.0,45.000,45.000,3000.0,54.761535178142424,HOLD,28.235294117647058,68.47043653051162,HOLD,-71.76470588235294,HOLD,106.11952590682854,SELL,45.458446908720035,HOLD,2455.8571428571427,2687.83984599222,2781.495238095238,BUY,BUY,BUY
