Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2021-03-30,607.0,607.0,607.0,"607,00","0,00",33.0,20.031,20.031,607.0,94.68658850698466,SELL,100.0,100.0,SELL,-0.0,SELL,73.1995277449819,HOLD,100.0,SELL,599.7142857142857,589.5145207841842,603.5999999999999,BUY,BUY,BUY
2021-04-01,607.0,607.0,607.0,"607,00","0,00",23.0,13.961,13.961,607.0,94.68658850698466,SELL,100.0,100.0,SELL,-0.0,SELL,74.07407407407429,HOLD,100.0,SELL,600.9285714285714,591.8459180129597,604.5714285714287,BUY,BUY,BUY
2021-04-06,607.0,607.0,607.0,"607,00","0,00",76.0,46.132,46.132,607.0,94.68658850698466,SELL,100.0,100.0,SELL,-0.0,SELL,66.66666666666667,HOLD,100.0,SELL,602.1428571428571,593.8664622778984,605.3809523809523,BUY,BUY,BUY
2021-04-08,607.0,607.0,607.0,"607,00","0,00",21.0,12.747,12.747,607.0,94.68658850698466,SELL,100.0,100.0,SELL,-0.0,SELL,60.60606060606045,HOLD,100.0,SELL,603.3571428571429,595.6176006408454,606.0285714285715,BUY,BUY,BUY
2021-04-09,607.0,607.0,607.0,"607,00","0,00",27.0,16.389,16.389,607.0,94.68658850698466,SELL,100.0,100.0,SELL,-0.0,SELL,55.555555555555244,HOLD,100.0,SELL,604.5714285714286,597.1352538887327,606.5142857142857,BUY,BUY,BUY
2021-04-15,607.0,607.0,607.0,"607,00","0,00",96.0,58.272,58.272,607.0,94.68658850698466,SELL,100.0,100.0,SELL,-0.0,SELL,51.28205128205159,HOLD,100.0,SELL,605.7857142857143,598.450553370235,606.8380952380953,BUY,BUY,BUY
2021-04-16,607.0,607.0,607.0,"607,00","0,00",41.0,24.887,24.887,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,47.61904761904777,HOLD,100.0,SELL,607.0,599.590479587537,607.0,HOLD,BUY,HOLD
2021-04-20,607.0,607.0,607.0,"607,00","0,00",110.0,66.77,66.77,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,44.44444444444444,HOLD,,HOLD,607.0,600.578415642532,607.0,HOLD,BUY,HOLD
2021-04-22,607.0,607.0,607.0,"607,00","0,00",52.0,31.564,31.564,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,41.6666666666665,HOLD,,HOLD,607.0,601.4346268901944,607.0,HOLD,BUY,HOLD
2021-04-28,607.0,607.0,607.0,"607,00","0,00",28.0,16.996,16.996,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,39.215686274509395,HOLD,,HOLD,607.0,602.1766766381685,607.0,HOLD,BUY,HOLD
2021-05-06,607.0,607.0,607.0,"607,00","0,00",100.0,60.7,60.7,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,37.037037037037585,HOLD,,HOLD,607.0,602.819786419746,607.0,HOLD,BUY,HOLD
2021-05-10,607.0,607.0,607.0,"607,00","0,00",17.0,10.319,10.319,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,35.087719298246114,HOLD,,HOLD,607.0,603.3771482304466,607.0,HOLD,BUY,HOLD
2021-05-11,607.0,607.0,607.0,"607,00","0,00",55.0,33.385,33.385,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,603.8601951330537,607.0,HOLD,BUY,HOLD
2021-05-17,607.0,607.0,607.0,"607,00","0,00",26.0,15.782,15.782,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,604.2788357819799,607.0,HOLD,BUY,HOLD
2021-05-19,607.0,607.0,607.0,"607,00","0,00",33.0,20.031,20.031,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,604.6416576777159,607.0,HOLD,BUY,HOLD
2021-05-21,607.0,607.0,607.0,"607,00","0,00",18.0,10.926,10.926,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,604.9561033206871,607.0,HOLD,BUY,HOLD
2021-05-27,607.0,607.0,607.0,"607,00","0,00",22.0,13.354,13.354,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,605.2286228779288,607.0,HOLD,BUY,HOLD
2021-06-01,607.0,607.0,607.0,"607,00","0,00",18.0,10.926,10.926,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,605.464806494205,607.0,HOLD,BUY,HOLD
2021-06-03,607.0,607.0,607.0,"607,00","0,00",73.0,44.311,44.311,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,605.6694989616444,607.0,HOLD,BUY,HOLD
2021-06-09,607.0,607.0,607.0,"607,00","0,00",60.0,36.42,36.42,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,605.8468991000918,607.0,HOLD,BUY,HOLD
2021-06-11,607.0,607.0,607.0,"607,00","0,00",20.0,12.14,12.14,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.0006458867463,607.0,HOLD,BUY,HOLD
2021-06-14,607.0,607.0,607.0,"607,00","0,00",24.0,14.568,14.568,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.1338931018468,607.0,HOLD,BUY,HOLD
2021-06-29,607.0,607.0,607.0,"607,00","0,00",36.0,21.852,21.852,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.2493740216005,607.0,HOLD,BUY,HOLD
2021-07-01,607.0,607.0,607.0,"607,00","0,00",20.0,12.14,12.14,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.3494574853871,607.0,HOLD,BUY,HOLD
2021-07-05,607.0,607.0,607.0,"607,00","0,00",56.0,33.992,33.992,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.4361964873356,607.0,HOLD,BUY,HOLD
2021-07-06,607.0,607.0,607.0,"607,00","0,00",36.0,21.852,21.852,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.5113702890242,607.0,HOLD,BUY,HOLD
2021-07-09,607.0,607.0,607.0,"607,00","0,00",35.0,21.245,21.245,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.5765209171543,607.0,HOLD,BUY,HOLD
2021-07-12,607.0,607.0,607.0,"607,00","0,00",52.0,31.564,31.564,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.6329847948671,607.0,HOLD,BUY,HOLD
2021-07-13,607.0,607.0,607.0,"607,00","0,00",85.0,51.595,51.595,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.6819201555514,607.0,HOLD,BUY,HOLD
2021-07-21,607.0,607.0,607.0,"607,00","0,00",43.0,26.101,26.101,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.7243308014779,607.0,HOLD,BUY,HOLD
2021-07-22,607.0,607.0,607.0,"607,00","0,00",59.0,35.813,35.813,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.7610866946142,607.0,HOLD,BUY,HOLD
2021-07-23,607.0,607.0,607.0,"607,00","0,00",37.0,22.459,22.459,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.792941801999,607.0,HOLD,BUY,HOLD
2021-07-27,607.0,607.0,607.0,"607,00","0,00",18.0,10.926,10.926,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.8205495617325,607.0,HOLD,BUY,HOLD
2021-08-03,607.0,607.0,607.0,"607,00","0,00",35.0,21.245,21.245,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.8444762868348,607.0,HOLD,BUY,HOLD
2021-08-09,607.0,607.0,607.0,"607,00","0,00",14.0,8.498,8.498,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.8652127819236,607.0,HOLD,BUY,HOLD
2021-08-11,607.0,607.0,607.0,"607,00","0,00",18.0,10.926,10.926,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.8831844110005,607.0,HOLD,BUY,HOLD
2021-08-18,607.0,607.0,607.0,"607,00","0,00",68.0,41.276,41.276,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.8987598228671,607.0,HOLD,BUY,HOLD
2021-08-31,607.0,607.0,607.0,"607,00","0,00",25.0,15.175,15.175,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9122585131515,607.0,HOLD,BUY,HOLD
2021-09-06,607.0,607.0,607.0,"607,00","0,00",47.0,28.529,28.529,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9239573780646,607.0,HOLD,BUY,HOLD
2021-09-15,607.0,607.0,607.0,"607,00","0,00",26.0,15.782,15.782,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9340963943228,607.0,HOLD,BUY,HOLD
2021-09-27,607.0,607.0,607.0,"607,00","0,00",114.0,69.198,69.198,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9428835417464,607.0,HOLD,BUY,HOLD
2021-11-10,607.0,607.0,607.0,"607,00","0,00",42.0,25.494,25.494,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9504990695135,607.0,HOLD,BUY,HOLD
2021-11-12,607.0,607.0,607.0,"607,00","0,00",30.0,18.21,18.21,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9570991935784,607.0,HOLD,BUY,HOLD
2021-11-17,607.0,607.0,607.0,"607,00","0,00",34.0,20.638,20.638,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9628193011013,607.0,HOLD,BUY,HOLD
2021-11-22,607.0,607.0,607.0,"607,00","0,00",36.0,21.852,21.852,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9677767276211,607.0,HOLD,BUY,HOLD
2021-12-02,607.0,607.0,607.0,"607,00","0,00",25.0,15.175,15.175,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9720731639383,607.0,HOLD,BUY,HOLD
2021-12-28,607.0,607.0,607.0,"607,00","0,00",35.0,21.245,21.245,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9757967420799,607.0,HOLD,BUY,HOLD
2022-01-17,607.0,607.0,607.0,"607,00","0,00",24.0,14.568,14.568,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9790238431359,607.0,HOLD,BUY,HOLD
2022-02-14,607.0,607.0,607.0,"607,00","0,00",13.0,7.891,7.891,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9818206640512,607.0,HOLD,BUY,HOLD
2022-03-08,607.0,607.0,607.0,"607,00","0,00",23.0,13.961,13.961,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9842445755111,607.0,HOLD,BUY,HOLD
2022-08-30,607.0,607.0,607.0,"607,00","0,00",36.0,21.852,21.852,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9863452987763,607.0,HOLD,BUY,HOLD
2022-09-30,607.0,607.0,607.0,"607,00","0,00",18.0,10.926,10.926,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9881659256062,607.0,HOLD,BUY,HOLD
2023-03-20,607.0,607.0,607.0,"607,00","0,00",16.0,9.712,9.712,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.989743802192,607.0,HOLD,BUY,HOLD
2023-05-02,607.0,607.0,607.0,"607,00","0,00",37.0,22.459,22.459,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9911112952332,607.0,HOLD,BUY,HOLD
2023-05-29,607.0,607.0,607.0,"607,00","0,00",25.0,15.175,15.175,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9922964558688,607.0,HOLD,BUY,HOLD
2023-06-01,607.0,607.0,607.0,"607,00","0,00",64.0,38.848,38.848,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9933235950863,607.0,HOLD,BUY,HOLD
2023-11-13,607.0,607.0,607.0,"607,00","0,00",31.0,18.817,18.817,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9942137824081,607.0,HOLD,BUY,HOLD
2023-11-23,607.0,607.0,607.0,"607,00","0,00",31.0,18.817,18.817,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.994985278087,607.0,HOLD,BUY,HOLD
2024-02-02,607.0,607.0,607.0,"607,00","0,00",24.0,14.568,14.568,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9956539076754,607.0,HOLD,BUY,HOLD
2024-04-29,607.0,607.0,607.0,"607,00","0,00",37.0,22.459,22.459,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9962333866521,607.0,HOLD,BUY,HOLD
2024-05-28,607.0,607.0,607.0,"607,00","0,00",19.0,11.533,11.533,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9967356017652,607.0,HOLD,BUY,HOLD
2024-06-26,607.0,607.0,607.0,"607,00","0,00",23.0,13.961,13.961,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9971708548632,607.0,HOLD,BUY,HOLD
2024-09-04,607.0,607.0,607.0,"607,00","0,00",32.0,19.424,19.424,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9975480742147,607.0,HOLD,BUY,HOLD
2024-10-03,607.0,607.0,607.0,"607,00","0,00",36.0,21.852,21.852,607.0,94.68658850698466,SELL,,,HOLD,,HOLD,,HOLD,,HOLD,607.0,606.9978749976527,607.0,HOLD,BUY,HOLD
