Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2017-05-04,616.0,616.0,616.0,"616,00","0,00",750.0,462.0,462.0,616.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2017-07-05,616.0,616.0,616.0,"616,00","0,00",750.0,462.0,462.0,616.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2017-12-28,616.0,616.0,616.0,"616,00","0,00",200.0,123.2,123.2,616.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2018-04-10,616.0,616.0,616.0,"616,00","0,00",300.0,184.8,184.8,616.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2020-06-19,1235.0,1235.0,1235.0,"1.235,00","100,49",1.0,1.235,1.235,1235.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
