Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2018-11-30,6000.0,6000.0,6000.0,"6.000,00","0,00",20.0,120.000,120.000,6000.0,47.40407361609197,HOLD,,,HOLD,,HOLD,35.98457939056385,HOLD,,HOLD,6000.0,5992.649665224609,6000.0,HOLD,BUY,HOLD
2018-12-14,6000.0,6000.0,6000.0,"6.000,00","0,00",25.0,150.000,150.000,6000.0,47.40407361609197,HOLD,,,HOLD,,HOLD,37.03703703703702,HOLD,,HOLD,6000.0,5993.629709861328,6000.0,HOLD,BUY,HOLD
2019-02-01,6000.0,6000.0,6000.0,"6.000,00","0,00",20.0,120.000,120.000,6000.0,47.40407361609197,HOLD,,,HOLD,,HOLD,35.08771929824558,HOLD,,HOLD,6000.0,5994.479081879817,6000.0,HOLD,BUY,HOLD
2019-03-06,6000.0,6000.0,6000.0,"6.000,00","0,00",10.0,60.000,60.000,6000.0,47.40407361609198,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,6000.0,5995.215204295842,6000.0,HOLD,BUY,HOLD
2019-04-08,6000.0,6000.0,6000.0,"6.000,00","0,00",5.0,30.000,30.000,6000.0,47.40407361609197,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,6000.0,5995.853177056397,6000.0,HOLD,BUY,HOLD
2019-04-09,6000.0,6000.0,6000.0,"6.000,00","0,00",5.0,30.000,30.000,6000.0,47.40407361609197,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,6000.0,5996.406086782211,6000.0,HOLD,BUY,HOLD
2019-11-15,6000.0,6000.0,6000.0,"6.000,00","0,00",40.0,240.000,4.140.000,6000.0,47.40407361609197,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,6000.0,5996.88527521125,6000.0,HOLD,BUY,HOLD
2019-11-29,6000.0,6000.0,6000.0,"6.000,00","0,00",30.0,180.000,180.000,6000.0,47.40407361609198,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,6000.0,5997.30057184975,6000.0,HOLD,BUY,HOLD
2019-12-04,6000.0,6000.0,6000.0,"6.000,00","0,00",220.0,1.320.000,1.320.000,6000.0,47.40407361609198,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,6000.0,5997.660495603117,6000.0,HOLD,BUY,HOLD
2021-01-27,6000.0,6000.0,6000.0,"6.000,00","0,00",10.0,60.000,60.000,6000.0,47.40407361609198,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,6000.0,5997.9724295227015,6000.0,HOLD,BUY,HOLD
