Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2015-07-06,1550.0,1550.0,1550.0,"1.550,00","0,00",30.0,46.5,46.5,1550.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-05-31,1550.0,1550.0,1550.0,"1.550,00","0,00",31.0,48.05,48.05,1550.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-06-01,1550.0,1550.0,1550.0,"1.550,00","0,00",31.0,48.05,48.05,1550.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
