Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-12-02,3411.0,3411.0,3411.0,20.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-31,3309.0,3309.0,3309.0,8.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-02,3210.0,3210.0,3210.0,40.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-01,3210.0,3210.0,3210.0,60.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-01,3210.0,3210.0,3210.0,45.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-06-24,3114.0,3114.0,3114.0,12.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-09-22,3114.0,3114.0,3114.0,30.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-01-15,6100.0,6100.0,6100.0,13.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-02-14,3600.0,3600.0,3600.0,957.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-03-16,3600.0,3600.0,3600.0,60.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-05-15,3600.0,3600.0,3600.0,40.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-06-14,3600.0,3600.0,3600.0,79.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-08-13,3600.0,3600.0,3600.0,170.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-09-12,3600.0,3600.0,3600.0,10.0,50.654676120688585,HOLD,16.275954454119223,,BUY,-83.72404554588077,BUY,,HOLD,2.1335901892518763,BUY,3591.285714285714,3622.8983495172192,3678.3904761904764,BUY,SELL,SELL
2018-11-11,3600.0,3600.0,3600.0,80.0,50.654676120688585,HOLD,16.275954454119223,,BUY,-83.72404554588077,BUY,,HOLD,2.1335901892518763,BUY,3604.785714285714,3619.8452362482567,3679.552380952381,SELL,SELL,SELL
2019-02-09,3492.0,3492.0,3492.0,20.0,49.029543486259065,HOLD,12.659075686537173,15.070328198258538,BUY,-87.34092431346282,BUY,,HOLD,2.108981976049634,BUY,3617.8571428571427,3602.799204748489,3664.514285714286,SELL,SELL,SELL
2019-03-11,3500.0,3500.0,3500.0,40.0,49.159658867768485,HOLD,12.926992632283993,13.954007590980131,BUY,-87.073007367716,BUY,,HOLD,5.814341937392825,BUY,3638.5714285714284,3589.0926441153574,3648.8,SELL,SELL,SELL
2019-04-10,3500.0,3500.0,3500.0,220.0,49.15965886776848,HOLD,12.926992632283993,12.83768698370172,BUY,-87.073007367716,BUY,,HOLD,5.814341937392825,BUY,3659.285714285714,3577.2136248999764,3630.32380952381,SELL,SELL,SELL
2019-06-09,3400.0,3400.0,3400.0,38.0,47.40530795150781,HOLD,9.57803081044876,11.810672025005582,BUY,-90.42196918955123,BUY,,HOLD,5.621768060154196,BUY,3672.8571428571427,3553.58514157998,3595.7523809523814,SELL,SELL,SELL
2019-07-09,3300.0,3300.0,3300.0,300.0,45.6508570215602,HOLD,6.2290689886135295,9.57803081044876,BUY,-93.77093101138647,BUY,-58.844011142061284,HOLD,4.518351553711298,BUY,3686.1428571428573,3519.773789369316,3546.0380952380947,SELL,SELL,SELL
2019-09-07,3201.0,3201.0,3201.0,100.0,43.91794642888565,HOLD,0.0,5.269033266354096,BUY,-100.0,BUY,-77.13125845737483,HOLD,4.23879512296952,BUY,3692.3571428571427,3477.2706174534073,3481.352380952381,SELL,SELL,SELL
2019-10-07,3200.0,3200.0,3200.0,100.0,43.89981886524978,HOLD,0.0,2.0763563295378433,BUY,-100.0,BUY,-75.02111392630131,HOLD,2.585726053406333,BUY,3485.214285714286,3440.301201792953,3415.704761904762,SELL,SELL,SELL
2019-11-06,3200.0,3200.0,3200.0,10.0,43.89981886524978,HOLD,0.0,0.0,BUY,-100.0,BUY,-74.81022772672797,HOLD,7.109702712859431,BUY,3456.6428571428573,3408.261041553893,3377.67619047619,SELL,SELL,SELL
2021-01-29,3104.0,3104.0,3104.0,100.0,41.97101747171743,HOLD,0.0,0.0,BUY,-100.0,BUY,-93.62004815057999,HOLD,6.141589969906207,BUY,3421.214285714286,3367.692902680041,3330.657142857143,SELL,SELL,SELL
2021-02-28,3011.0,3011.0,3011.0,10.0,40.13148923779176,HOLD,0.0,0.0,BUY,-100.0,BUY,-108.94974831499022,BUY,6.061524473405058,BUY,3379.1428571428573,3320.1338489893687,3275.9619047619053,SELL,SELL,SELL
2021-03-30,3100.0,3100.0,3100.0,300.0,42.71886962324023,HOLD,15.110356536502547,5.036785512167516,BUY,-84.88964346349745,BUY,-89.6567876000681,HOLD,33.02825922553363,HOLD,3343.4285714285716,3290.78266912412,3238.7428571428572,SELL,SELL,SELL
2022-07-23,3100.0,3100.0,3100.0,200.0,42.71886962324023,HOLD,15.110356536502547,10.073571024335031,BUY,-84.88964346349745,BUY,-89.3479554535408,HOLD,33.02825922553363,HOLD,3307.714285714286,3265.3449799075706,3206.2857142857147,SELL,SELL,SELL
2022-09-21,3100.0,3100.0,3100.0,212.0,42.718869623240224,HOLD,15.110356536502547,15.110356536502547,BUY,-84.88964346349745,BUY,-89.34707903780073,HOLD,33.02825922553363,HOLD,3272.0,3243.298982586561,3178.5904761904762,SELL,SELL,SELL
2022-10-21,3100.0,3100.0,3100.0,24.0,42.71886962324023,HOLD,18.20040899795501,16.14037402365337,BUY,-81.79959100204499,BUY,-80.27477919528953,HOLD,33.02825922553363,HOLD,3236.285714285714,3224.1924515750197,3155.6571428571433,SELL,SELL,SELL
