Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2014-11-13,18999.0,18999.0,18000.0,70.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-11-20,19567.0,19570.0,19000.0,69.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-11-27,19210.0,19800.0,19210.0,38.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-04,19211.0,19211.0,19211.0,30.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-01-08,19211.0,19211.0,19200.0,55.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-01-15,20001.0,21820.0,19500.0,300.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-01-22,21000.0,21000.0,21000.0,3.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-01-29,20350.0,20350.0,19800.0,34.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-05,20000.0,20390.0,20000.0,5.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-26,20290.0,20290.0,20290.0,23.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-03-05,20300.0,20300.0,20300.0,10.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-03-12,19800.0,20000.0,19800.0,124.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-03-19,20000.0,20000.0,20000.0,175.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-03-26,20500.0,20500.0,20000.0,70.0,63.54666593179275,HOLD,65.44502617801047,,HOLD,-34.55497382198953,HOLD,,HOLD,73.9532769528694,HOLD
2015-04-02,21000.0,21000.0,20000.0,51.0,68.50286634129839,HOLD,70.92198581560284,,HOLD,-29.078014184397162,HOLD,,HOLD,75.3398588527197,HOLD
2015-04-16,22900.0,22900.0,22900.0,8.0,79.76270797361566,SELL,100.0,78.78900399787109,SELL,-0.0,SELL,,HOLD,73.81364928591375,HOLD
2015-04-23,25000.0,25190.0,25000.0,21.0,85.803490523718,SELL,96.8280467445743,89.25001085339238,SELL,-3.1719532554257097,SELL,,HOLD,73.51374125377808,HOLD
2015-04-30,24250.0,24250.0,24250.0,1.0,76.9671423755816,SELL,84.30717863105176,93.71174179187534,SELL,-15.692821368948247,SELL,,HOLD,75.7833591599481,HOLD
2015-05-07,24250.0,25000.0,23000.0,82.0,76.9671423755816,SELL,83.47978910369069,88.20500482643892,SELL,-16.520210896309315,SELL,,HOLD,72.08123897414076,HOLD
2015-05-14,25000.0,25000.0,25000.0,86.0,79.42459736646049,SELL,96.47495361781075,88.08730711751774,SELL,-3.5250463821892395,SELL,163.8010616399029,SELL,64.57872194928828,HOLD
2015-05-28,26000.0,26000.0,26000.0,10.0,82.15800598050055,SELL,100.0,93.31824757383383,SELL,-0.0,SELL,162.03897942190335,SELL,65.04344428608849,HOLD
2015-06-11,26780.0,26780.0,26700.0,155.0,83.94916124599457,SELL,100.0,98.82498453927025,SELL,-0.0,SELL,153.07089314060306,SELL,75.30268178497009,HOLD
2015-07-02,25973.0,25973.0,25973.0,10.0,75.50372936470917,SELL,88.43839541547278,96.1461318051576,SELL,-11.56160458452722,SELL,111.00888641647772,SELL,74.65987106384668,HOLD
2015-07-23,24100.0,24100.0,24100.0,11.0,60.3329193912017,HOLD,61.60458452722063,83.3476599808978,HOLD,-38.39541547277937,HOLD,50.999401968902376,HOLD,72.94468213915474,HOLD
2015-08-06,24100.0,24201.0,24100.0,513.0,60.3329193912017,HOLD,61.60458452722063,70.54918815663802,HOLD,-38.39541547277937,HOLD,46.19162801707244,HOLD,83.7075386599601,SELL
2015-08-13,24999.0,24999.0,24500.0,11.0,64.32331653941492,HOLD,73.73156342182891,65.64691082542339,HOLD,-26.26843657817109,HOLD,60.795658814953434,HOLD,91.11963326156824,SELL
2015-08-20,24260.0,24999.0,24260.0,28.0,59.0634566812155,HOLD,62.83185840707964,66.05600211870973,HOLD,-37.16814159292036,HOLD,46.519243795893246,HOLD,87.46423192739228,SELL
2015-08-27,24250.0,24500.0,24250.0,39.0,58.99315792614681,HOLD,62.684365781710916,66.41592920353982,HOLD,-37.315634218289084,HOLD,36.888850647239884,HOLD,83.4517519003114,SELL
2015-09-10,25194.0,25194.0,24250.0,305.0,63.41941012686865,HOLD,59.123711340206185,61.54664517633225,HOLD,-40.876288659793815,HOLD,50.029930371008604,HOLD,86.86629809245059,SELL
2015-09-17,25500.0,25900.0,25500.0,25.0,64.74772517529729,HOLD,66.13756613756614,62.648547753161075,HOLD,-33.86243386243386,HOLD,72.2666790014956,HOLD,87.05339317647449,SELL
2015-09-24,26500.0,26500.0,26000.0,40.0,68.7423008433417,HOLD,92.5925925925926,72.61795669012163,SELL,-7.407407407407407,SELL,97.09639953542377,HOLD,87.26235174533164,SELL
2015-10-01,26200.0,26200.0,24500.0,407.0,66.31458151226883,HOLD,84.65608465608466,81.12874779541447,SELL,-15.343915343915343,SELL,66.33973407319078,HOLD,66.16941681613413,HOLD
2015-10-15,26200.0,26200.0,26200.0,6.0,66.31458151226883,HOLD,78.35820895522389,85.20229540130038,HOLD,-21.64179104477612,HOLD,90.60289267275049,HOLD,69.46675900540072,HOLD
2015-10-29,25000.0,25000.0,25000.0,8.0,56.979420769937065,HOLD,33.582089552238806,65.53212772118245,HOLD,-66.41791044776119,HOLD,13.01992310380986,HOLD,67.4424759194643,HOLD
2015-11-05,24500.0,24500.0,24500.0,5.0,53.59407532566982,HOLD,14.925373134328359,42.28855721393035,BUY,-85.07462686567165,BUY,-44.65008760693182,HOLD,67.01528867037385,HOLD
2015-11-12,26780.0,26780.0,25000.0,41.0,64.07559158292264,HOLD,100.0,49.50248756218906,SELL,-0.0,SELL,92.17463554649146,HOLD,64.20598942620522,HOLD
2015-11-19,27000.0,27000.0,27000.0,46.0,64.8994213402222,HOLD,100.0,71.64179104477613,SELL,-0.0,SELL,138.99998329407418,SELL,65.8553411673723,HOLD
2015-11-26,27000.0,27000.0,27000.0,8.0,64.8994213402222,HOLD,100.0,100.0,SELL,-0.0,SELL,122.68496274799949,SELL,66.32975801148447,HOLD
2015-12-03,26986.0,26986.0,26200.0,34.0,64.78976620263731,HOLD,99.49090909090908,99.83030303030303,SELL,-0.509090909090909,SELL,92.73401602577223,HOLD,47.49148709723321,HOLD
2015-12-10,27800.0,27800.0,26986.0,67.0,68.15847220042745,HOLD,100.0,99.83030303030303,SELL,-0.0,SELL,137.1111233567839,SELL,50.55872098490222,HOLD
