Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2017-06-14,600.0,600.0,600.0,"600,00","-52,00",2.771,1.662.600,1.662.600,600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2017-06-22,600.0,600.0,600.0,"600,00","0,00",3.6,2.160.000,2.160.000,600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2017-06-27,600.0,600.0,600.0,"600,00","0,00",3.6,2.160.000,2.160.000,600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2021-11-05,300.0,300.0,300.0,"300,00","-50,00",6.637,1.991.100,1.991.100,300.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2024-03-19,300.0,300.0,300.0,"300,00","0,00",25.0,7.500,7.500,300.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
