Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-11-12,2100.0,2100.0,2100.0,"2.100,00","0,00",30.0,63.0,63.0,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-02,2040.0,2040.0,2040.0,"2.040,00","-2,86",208.0,424.32,424.32,2040.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-24,2100.0,2100.0,2100.0,"2.100,00","2,94",104.0,218.4,218.4,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-12-16,2100.0,2100.0,2100.0,"2.100,00","0,00",50.0,105.0,105.0,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-01-27,2100.0,2100.0,2100.0,"2.100,00","0,00",55.0,115.5,115.5,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-02-11,2100.0,2100.0,2100.0,"2.100,00","0,00",49.0,102.9,102.9,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-02-19,2100.0,2100.0,2100.0,"2.100,00","0,00",43.0,90.3,90.3,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-04-01,2100.0,2100.0,2100.0,"2.100,00","0,00",42.0,88.2,88.2,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-04-22,2100.0,2100.0,2100.0,"2.100,00","0,00",42.0,88.2,88.2,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-08-19,2100.0,2100.0,2100.0,"2.100,00","0,00",2.0,4.2,4.2,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-09-06,2100.0,2100.0,2100.0,"2.100,00","0,00",42.0,88.2,88.2,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-09-29,2100.0,2100.0,2100.0,"2.100,00","0,00",13.0,27.3,27.3,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2017-04-28,2100.0,2100.0,2100.0,"2.100,00","0,00",30.0,63.0,63.0,2100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2017-07-03,2100.0,2100.0,2100.0,"2.100,00","0,00",109.0,228.9,228.9,2100.0,51.85185185185185,HOLD,100.0,,SELL,-0.0,SELL,,HOLD,33.98058252427184,HOLD,2095.714285714286,2098.563468657305,2098.857142857143,BUY,BUY,BUY
2018-02-12,2100.0,2100.0,2100.0,"2.100,00","0,00",48.0,100.8,100.8,2100.0,51.85185185185185,HOLD,100.0,,SELL,-0.0,SELL,,HOLD,33.98058252427184,HOLD,2095.714285714286,2098.7550061696643,2099.4285714285716,BUY,BUY,BUY
2018-02-19,2400.0,2400.0,2400.0,"2.400,00","14,29",30.0,72.0,72.0,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,,HOLD,100.0,SELL,2121.4285714285716,2138.9210053470424,2140.0,BUY,BUY,BUY
2018-04-12,2400.0,2400.0,2400.0,"2.400,00","0,00",35.0,84.0,84.0,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,,HOLD,100.0,SELL,2142.8571428571427,2173.731537967437,2177.142857142857,BUY,BUY,BUY
2018-09-18,2400.0,2400.0,2400.0,"2.400,00","0,00",48.0,115.2,115.2,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,,HOLD,100.0,SELL,2164.285714285714,2203.9006662384454,2211.4285714285716,BUY,BUY,BUY
2019-06-26,2400.0,2400.0,2400.0,"2.400,00","0,00",5.0,12.0,12.0,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,,HOLD,100.0,SELL,2185.714285714286,2230.0472440733192,2242.857142857143,BUY,BUY,BUY
2019-07-01,2400.0,2400.0,2400.0,"2.400,00","0,00",150.0,360.0,360.0,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,133.33333333333334,SELL,100.0,SELL,2207.1428571428573,2252.70761153021,2271.4285714285716,BUY,BUY,BUY
2019-11-28,2400.0,2400.0,2400.0,"2.400,00","0,00",50.0,120.0,120.0,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,111.11111111111113,SELL,100.0,SELL,2228.5714285714284,2272.3465966595154,2297.142857142857,BUY,BUY,BUY
2020-05-28,2400.0,2400.0,2400.0,"2.400,00","0,00",1.0,2.4,2.4,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,95.23809523809524,HOLD,100.0,SELL,2250.0,2289.3670504382467,2320.0,BUY,BUY,BUY
2020-10-20,2400.0,2400.0,2400.0,"2.400,00","0,00",48.0,115.2,115.2,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,83.33333333333333,HOLD,100.0,SELL,2271.4285714285716,2304.118110379814,2340.0,BUY,BUY,BUY
2021-06-04,2400.0,2400.0,2400.0,"2.400,00","0,00",49.0,117.6,117.6,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,74.07407407407408,HOLD,100.0,SELL,2292.8571428571427,2316.9023623291723,2357.142857142857,BUY,BUY,BUY
2021-12-06,2400.0,2400.0,2400.0,"2.400,00","0,00",2.0,4.8,4.8,2400.0,93.82252774608806,SELL,100.0,100.0,SELL,-0.0,SELL,66.66666666666667,HOLD,100.0,SELL,2314.285714285714,2327.9820473519494,2371.4285714285716,BUY,BUY,BUY
2022-06-16,2472.0,2472.0,2472.0,"2.472,00","3,00",50.0,123.6,123.6,2472.0,95.70698670602071,SELL,100.0,100.0,SELL,-0.0,SELL,89.36338473705025,HOLD,100.0,SELL,2340.8571428571427,2347.1844410383565,2392.457142857143,BUY,BUY,BUY
2022-09-28,2400.0,2400.0,2400.0,"2.400,00","-2,91",50.0,120.0,120.0,2400.0,72.0403568259211,SELL,80.64516129032258,93.54838709677419,SELL,-19.35483870967742,SELL,52.83224400871463,HOLD,61.97718631178707,HOLD,2362.285714285714,2354.2265155665755,2400.342857142857,BUY,BUY,SELL
