Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-12-02,3411.0,3411.0,3411.0,"3.411,00","10,03",20.0,68.220,68.220,3411.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-26,3309.0,3309.0,3309.0,"3.309,00","-2,99",8.0,26.472,26.472,3309.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-26,3210.0,3210.0,3210.0,"3.210,00","-2,99",40.0,128.400,128.400,3210.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-21,3210.0,3210.0,3210.0,"3.210,00","0,00",10.0,32.100,32.100,3210.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-28,3210.0,3210.0,3210.0,"3.210,00","0,00",50.0,160.500,160.500,3210.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-08,3210.0,3210.0,3210.0,"3.210,00","0,00",32.0,102.720,102.720,3210.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-28,3210.0,3210.0,3210.0,"3.210,00","0,00",13.0,41.730,41.730,3210.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-07-12,3114.0,3114.0,3114.0,"3.114,00","-2,99",12.0,37.368,37.368,3114.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-09-28,3114.0,3114.0,3114.0,"3.114,00","0,00",30.0,93.420,93.420,3114.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-01-18,6100.0,6100.0,6100.0,"6.100,00","95,89",13.0,79.300,79.300,6100.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-02-19,3600.0,3600.0,3600.0,"3.600,00","-40,98",299.0,1.076.400,1.076.400,3600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-03-02,3600.0,3600.0,3600.0,"3.600,00","0,00",253.0,910.800,910.800,3600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-03-06,3600.0,3600.0,3600.0,"3.600,00","0,00",405.0,1.458.000,1.458.000,3600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-04-02,3600.0,3600.0,3600.0,"3.600,00","0,00",60.0,216.000,216.000,3600.0,50.81347761452074,HOLD,16.275954454119223,,BUY,-83.72404554588077,BUY,,HOLD,5.883051174384619,BUY,3535.5714285714284,3619.335425006073,3659.209523809524,BUY,SELL,SELL
2018-05-23,3600.0,3600.0,3600.0,"3.600,00","0,00",40.0,144.000,144.000,3600.0,50.81347761452074,HOLD,16.275954454119223,,BUY,-83.72404554588077,BUY,,HOLD,5.883051174384619,BUY,3549.0714285714284,3616.7573683385967,3667.8,BUY,SELL,SELL
2018-06-28,3600.0,3600.0,3600.0,"3.600,00","0,00",79.0,284.400,284.400,3600.0,50.813477614520735,HOLD,16.275954454119223,16.275954454119223,BUY,-83.72404554588077,BUY,,HOLD,6.000902027139517,BUY,3569.8571428571427,3614.5230525601173,3674.5904761904767,BUY,SELL,SELL
2018-08-21,3600.0,3600.0,3600.0,"3.600,00","0,00",170.0,612.000,612.000,3600.0,50.813477614520735,HOLD,16.275954454119223,16.275954454119223,BUY,-83.72404554588077,BUY,,HOLD,6.646729272765668,BUY,3597.714285714286,3612.586645552102,3678.609523809524,BUY,SELL,SELL
2018-09-26,3600.0,3600.0,3600.0,"3.600,00","0,00",10.0,36.000,36.000,3600.0,50.81347761452074,HOLD,16.275954454119223,16.275954454119223,BUY,-83.72404554588077,BUY,,HOLD,6.646729272765668,BUY,3625.5714285714284,3610.908426145155,3678.914285714286,SELL,SELL,SELL
2018-11-15,3600.0,3600.0,3600.0,"3.600,00","0,00",80.0,288.000,288.000,3600.0,50.81347761452074,HOLD,16.275954454119223,16.275954454119223,BUY,-83.72404554588077,BUY,,HOLD,6.646729272765668,BUY,3653.4285714285716,3609.453969325801,3675.5047619047623,SELL,SELL,SELL
