Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-11-19,700.0,700.0,700.0,80.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-21,650.0,650.0,650.0,96.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-28,631.0,650.0,631.0,925.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-11,631.0,631.0,631.0,83.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-18,582.0,600.0,582.0,287.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-25,565.0,565.0,565.0,135.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-18,565.0,565.0,565.0,153.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-25,485.0,485.0,485.0,57.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-01,485.0,485.0,485.0,344.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-08,471.0,471.0,471.0,95.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-15,471.0,471.0,471.0,59.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-06,490.0,490.0,490.0,36.118,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-06-03,490.0,490.0,490.0,44.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-07-29,504.0,504.0,504.0,13.0,19.52896511448894,BUY,14.410480349344978,,BUY,-85.58951965065502,BUY,,HOLD,2.318389070231646,BUY,551.4285714285714,543.3204969244615,515.3714285714286,SELL,SELL,SELL
2015-09-02,518.0,518.0,518.0,55.0,26.638399521197982,BUY,26.256983240223462,,HOLD,-73.74301675977654,HOLD,,HOLD,4.908462751642489,BUY,538.4285714285714,539.9444306678666,510.91428571428565,SELL,SELL,BUY
2015-09-09,503.0,503.0,503.0,100.0,24.174099003469323,BUY,17.877094972067038,19.514852853878494,BUY,-82.12290502793296,BUY,,HOLD,4.964368470403187,BUY,527.9285714285714,535.0185065788178,506.1904761904762,SELL,SELL,SELL
2015-10-21,503.0,503.0,503.0,292.0,24.174099003469323,BUY,20.0,21.3780260707635,HOLD,-80.0,HOLD,,HOLD,11.153986404779602,BUY,518.7857142857143,530.7493723683087,502.8666666666667,SELL,SELL,BUY
2015-10-28,526.0,526.0,503.0,241.115,34.88598536226658,HOLD,42.63565891472868,26.837584628931907,HOLD,-57.36434108527132,HOLD,,HOLD,32.58253247782106,HOLD,511.2857142857143,530.1161227192009,503.8285714285714,BUY,SELL,BUY
2015-11-11,550.0,550.0,453.0,315.584,43.80672404292803,HOLD,86.60714285714286,49.74760059062385,SELL,-13.392857142857142,SELL,,HOLD,32.90764478652483,HOLD,509.0,532.7673063566408,508.99047619047616,BUY,BUY,BUY
2015-11-18,550.0,550.0,550.0,466.0,43.80672404292803,HOLD,86.60714285714286,71.9499815430048,SELL,-13.392857142857142,SELL,9.565991182299872,HOLD,60.273959525082624,HOLD,507.92857142857144,535.064998842422,514.4571428571429,BUY,BUY,BUY
2015-11-25,599.0,599.0,599.0,9.0,57.57076009535426,HOLD,100.0,91.07142857142857,SELL,-0.0,SELL,84.46990361883971,HOLD,60.56916710321706,HOLD,510.35714285714283,543.5896656634325,526.6,BUY,BUY,BUY
2015-12-02,519.0,550.0,519.0,1053.0,40.24054663313481,HOLD,45.205479452054796,77.27087410306588,HOLD,-54.794520547945204,HOLD,-2.7106752770468483,HOLD,35.006818307650775,HOLD,512.7857142857143,540.3110435749749,527.7523809523809,BUY,SELL,SELL
2015-12-09,550.0,550.0,519.0,570.086,46.90973838459055,HOLD,66.43835616438356,70.54794520547945,HOLD,-33.56164383561644,HOLD,25.18477113222779,HOLD,47.80098976020408,HOLD,517.4285714285714,541.6029044316449,532.7142857142857,BUY,BUY,BUY
2015-12-16,580.0,580.0,551.0,741.3,52.44122073532607,HOLD,86.98630136986301,66.21004566210046,SELL,-13.013698630136986,SELL,97.93956993708113,HOLD,60.273486285054176,HOLD,525.2142857142857,546.7225171740922,541.0571428571429,BUY,BUY,BUY
2015-12-30,613.0,613.0,595.0,702.0,57.6662719291433,HOLD,100.0,84.47488584474887,SELL,-0.0,SELL,166.1324786324787,SELL,67.425096808022,HOLD,535.3571428571429,555.5595148842133,552.7619047619047,BUY,BUY,BUY
2016-01-20,700.0,700.0,601.0,1188.0,67.73158841641589,HOLD,100.0,95.66210045662099,SELL,-0.0,SELL,233.22053017484484,SELL,75.45754783129485,HOLD,550.3571428571429,574.8182462329848,574.7142857142858,BUY,BUY,BUY
2016-01-27,660.0,660.0,660.0,201.625,60.5977562862509,HOLD,83.80566801619433,94.60188933873144,SELL,-16.194331983805668,SELL,184.50094506432532,SELL,72.39130098611372,HOLD,562.5,586.1758134019202,589.3333333333333,BUY,BUY,BUY
2016-02-03,640.0,640.0,640.0,460.0,57.345493660816786,HOLD,75.7085020242915,86.50472334682861,HOLD,-24.291497975708502,HOLD,130.67552602436322,SELL,66.35844794945648,HOLD,572.2142857142857,593.3523716149975,599.6666666666666,BUY,BUY,BUY
2016-02-10,615.0,640.0,615.0,457.0,53.48157521961138,HOLD,65.58704453441295,75.03373819163293,HOLD,-34.412955465587046,HOLD,94.38131313131326,HOLD,61.15775128897253,HOLD,579.1428571428571,596.2387220663312,605.3714285714286,BUY,BUY,BUY
2016-02-17,640.0,640.0,640.0,5.0,56.6287122670693,HOLD,75.7085020242915,72.33468286099865,HOLD,-24.291497975708502,HOLD,100.49257105943154,SELL,62.00626734036972,HOLD,588.9285714285714,602.0735591241537,613.4857142857143,BUY,BUY,BUY
2016-02-24,601.0,601.0,601.0,170.0,50.84928517850723,HOLD,59.91902834008097,67.0715249662618,HOLD,-40.08097165991903,HOLD,46.61192668159578,HOLD,60.37099579049969,HOLD,595.9285714285714,601.9304179075999,615.0952380952381,BUY,SELL,SELL
2016-03-02,630.0,630.0,600.0,457.54499999999996,54.56274132154522,HOLD,71.65991902834008,69.09581646423753,HOLD,-28.34008097165992,HOLD,63.168984407922494,HOLD,61.93049425121592,HOLD,603.3571428571429,605.6730288532533,619.6380952380953,BUY,BUY,BUY
2016-03-09,630.0,630.0,630.0,66.0,54.56274132154522,HOLD,61.32596685082873,64.30163807308325,HOLD,-38.67403314917127,HOLD,68.30002149151089,HOLD,64.92214779225037,HOLD,609.0714285714286,608.9166250061529,623.1904761904763,BUY,BUY,BUY
2016-03-16,600.0,600.0,600.0,53.0,50.02798365569572,HOLD,44.751381215469614,59.245755698212804,HOLD,-55.248618784530386,HOLD,24.860303341316108,HOLD,61.92337223731587,HOLD,612.6428571428571,607.7277416719992,621.9809523809524,SELL,SELL,SELL
2016-03-23,600.0,600.0,600.0,811.0,50.02798365569572,HOLD,44.751381215469614,50.27624309392265,HOLD,-55.248618784530386,HOLD,20.559290655753763,HOLD,61.867608810067324,HOLD,612.7142857142857,606.6973761157326,620.2952380952381,SELL,SELL,SELL
2016-04-06,582.0,582.0,582.0,1005.0,47.29287707677186,HOLD,34.806629834254146,41.43646408839779,HOLD,-65.19337016574586,HOLD,-12.858152558038379,HOLD,61.40848478432565,HOLD,617.2142857142857,603.404392633635,616.2,SELL,SELL,SELL
2016-04-13,595.0,595.0,590.0,500.0,49.442690354244036,HOLD,29.530201342281877,36.362737464001874,HOLD,-70.46979865771812,HOLD,-2.0057665789142662,HOLD,61.29378701207991,HOLD,620.4285714285714,602.2838069491503,613.2380952380953,SELL,SELL,SELL
2016-04-20,600.0,600.0,595.0,621.0,50.28263538593674,HOLD,15.254237288135593,26.530356154890537,BUY,-84.7457627118644,BUY,-0.1449905756124534,HOLD,60.7500606394616,HOLD,621.8571428571429,601.9792993559303,610.5142857142857,SELL,SELL,SELL
2016-05-25,600.0,600.0,599.0,1.103,50.28263538593674,HOLD,15.254237288135593,20.012891972851023,BUY,-84.7457627118644,BUY,-7.065669160432342,HOLD,55.565589923416454,HOLD,620.9285714285714,601.7153927751395,607.6,SELL,SELL,SELL
2016-07-13,600.0,600.0,600.0,300.0,50.28263538593674,HOLD,23.076923076923077,17.86179921773142,HOLD,-76.92307692307692,HOLD,-13.47708894878705,HOLD,45.134017055138,HOLD,613.7857142857143,601.4866737384543,604.8095238095239,SELL,SELL,SELL
2016-07-20,600.0,600.0,600.0,500.0,50.28263538593674,HOLD,31.03448275862069,23.121881041226455,HOLD,-68.96551724137932,HOLD,-13.633909287256905,HOLD,47.56023811576498,HOLD,609.5,601.288450573327,602.9714285714286,SELL,SELL,SELL
2016-08-03,600.0,600.0,600.0,300.0,50.28263538593674,HOLD,31.03448275862069,28.381962864721487,HOLD,-68.96551724137932,HOLD,-25.98057762643475,HOLD,53.97982937035422,HOLD,606.6428571428571,601.1166571635501,601.704761904762,SELL,SELL,SELL
2016-08-17,600.0,600.0,600.0,3.045,50.28263538593674,HOLD,31.03448275862069,31.03448275862069,HOLD,-68.96551724137932,HOLD,-38.83495145631075,HOLD,62.089007068278605,HOLD,605.5714285714286,600.9677695417435,600.8190476190476,SELL,SELL,SELL
2016-08-24,618.0,618.0,600.0,32.345,54.52537731069223,HOLD,75.0,45.68965517241379,HOLD,-25.0,HOLD,-6.080857340678752,HOLD,62.417912148784154,HOLD,604.0,603.2387336028444,602.4761904761905,BUY,BUY,BUY
2016-08-31,605.0,605.0,605.0,7.0,51.13159936031917,HOLD,47.916666666666664,51.31704980842911,HOLD,-52.083333333333336,HOLD,-30.88918878392574,HOLD,65.78610217127739,HOLD,604.2857142857143,603.4735691224652,602.6095238095238,BUY,BUY,BUY
