Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-11-13,18999.0,18999.0,18000.0,70.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2014-11-20,19567.0,19570.0,19000.0,69.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2014-11-27,19210.0,19800.0,19210.0,38.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2014-12-04,19211.0,19211.0,19211.0,30.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-08,19211.0,19211.0,19200.0,55.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-15,20001.0,21820.0,19500.0,300.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-22,21000.0,21000.0,21000.0,3.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-29,20350.0,20350.0,19800.0,34.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-05,20000.0,20390.0,20000.0,5.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-26,20290.0,20290.0,20290.0,23.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-05,20300.0,20300.0,20300.0,10.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-12,19800.0,20000.0,19800.0,124.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-19,20000.0,20000.0,20000.0,175.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-26,20500.0,20500.0,20000.0,70.0,63.54666593179275,HOLD,65.44502617801047,,HOLD,-34.55497382198953,HOLD,,HOLD,73.9532769528694,HOLD,19888.5,19921.134489760854,20088.266666666666,BUY,BUY,BUY
2015-04-02,21000.0,21000.0,20000.0,51.0,68.50286634129839,HOLD,70.92198581560284,,HOLD,-29.078014184397162,HOLD,,HOLD,75.3398588527197,HOLD,20031.428571428572,20064.983224459407,20236.466666666667,BUY,BUY,BUY
2015-04-16,22900.0,22900.0,22900.0,8.0,79.76270797361566,SELL,100.0,78.78900399787109,SELL,-0.0,SELL,,HOLD,73.81364928591375,HOLD,20269.5,20442.985461198154,20618.942857142854,BUY,BUY,BUY
2015-04-23,25000.0,25190.0,25000.0,21.0,85.803490523718,SELL,96.8280467445743,89.25001085339238,SELL,-3.1719532554257097,SELL,,HOLD,73.51374125377808,HOLD,20683.071428571428,21050.587399705066,21249.67619047619,BUY,BUY,BUY
2015-04-30,24250.0,24250.0,24250.0,1.0,76.9671423755816,SELL,84.30717863105176,93.71174179187534,SELL,-15.692821368948247,SELL,,HOLD,75.7833591599481,HOLD,21043.0,21477.175746411056,21725.266666666666,BUY,BUY,BUY
2015-05-07,24250.0,25000.0,23000.0,82.0,76.9671423755816,SELL,83.47978910369069,88.20500482643892,SELL,-16.520210896309315,SELL,,HOLD,72.08123897414076,HOLD,21402.928571428572,21846.885646889583,22152.866666666665,BUY,BUY,BUY
2015-05-14,25000.0,25000.0,25000.0,86.0,79.42459736646049,SELL,96.47495361781075,88.08730711751774,SELL,-3.5250463821892395,SELL,163.8010616399029,SELL,64.57872194928828,HOLD,21760.0,22267.300893970973,22632.476190476187,BUY,BUY,BUY
2015-05-28,26000.0,26000.0,26000.0,10.0,82.15800598050055,SELL,100.0,93.31824757383383,SELL,-0.0,SELL,162.03897942190335,SELL,65.04344428608849,HOLD,22117.14285714286,22764.994108108178,23197.809523809527,BUY,BUY,BUY
2015-06-11,26780.0,26780.0,26700.0,155.0,83.94916124599457,SELL,100.0,98.82498453927025,SELL,-0.0,SELL,153.07089314060306,SELL,75.30268178497009,HOLD,22576.428571428572,23300.328227027087,23819.52380952381,BUY,BUY,BUY
2015-07-02,25973.0,25973.0,25973.0,10.0,75.50372936470917,SELL,88.43839541547278,96.1461318051576,SELL,-11.56160458452722,SELL,111.00888641647772,SELL,74.65987106384668,HOLD,23003.071428571428,23656.684463423477,24272.4,BUY,BUY,BUY
2015-07-23,24100.0,24100.0,24100.0,11.0,60.3329193912017,HOLD,61.60458452722063,83.3476599808978,HOLD,-38.39541547277937,HOLD,50.999401968902376,HOLD,72.94468213915474,HOLD,23275.214285714286,23715.79320163368,24418.65714285714,BUY,BUY,SELL
2015-08-06,24100.0,24201.0,24100.0,513.0,60.3329193912017,HOLD,61.60458452722063,70.54918815663802,HOLD,-38.39541547277937,HOLD,46.19162801707244,HOLD,83.7075386599601,SELL,23546.64285714286,23767.02077474919,24528.62857142857,BUY,BUY,SELL
