Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-11-20,22850.0,22850.0,22850.0,10.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-22,19000.0,19000.0,19000.0,1.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-05,18500.0,18500.0,18500.0,11.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-05,17499.0,18000.0,17499.0,40.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-12,17498.0,17498.0,17498.0,3.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-26,17000.0,17000.0,17000.0,46.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-02,17000.0,17000.0,17000.0,15.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-09,17510.0,17510.0,17510.0,15.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-16,18000.0,18000.0,18000.0,24.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-23,21600.0,21600.0,21600.0,1.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-14,21000.0,21000.0,21000.0,27.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-21,21500.0,21500.0,21500.0,20.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-28,21000.0,21000.0,21000.0,9.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-09-03,19010.0,19010.0,19010.0,3.0,40.72657277269426,HOLD,34.35897435897436,,HOLD,-65.64102564102564,HOLD,,HOLD,30.789053950749334,HOLD,19211.928571428572,20002.046797157862,19438.628571428573,SELL,SELL,SELL
2015-09-17,21997.0,21997.0,21997.0,6.0,56.00387953200603,HOLD,100.0,,SELL,-0.0,SELL,,HOLD,33.15866368379328,HOLD,19151.0,20268.040557536813,19809.97142857143,BUY,BUY,BUY
2015-10-08,22000.0,22000.0,22000.0,120.0,56.01614123531202,HOLD,100.0,78.11965811965813,SELL,-0.0,SELL,,HOLD,60.50486295641561,HOLD,19365.285714285714,20498.968483198572,20189.838095238094,BUY,BUY,BUY
