Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2014-11-11,26.0,28.0,20.0,411.692,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-11,21.0,21.0,21.0,1.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-01-10,21.0,21.0,21.0,511.753,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-09,23.0,23.0,23.0,915.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-03-11,18.0,18.0,18.0,164.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-04-10,18.0,18.0,18.0,210.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-05-10,18.0,18.0,18.0,662.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-06-09,19.0,19.0,19.0,360.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-07-09,15.0,16.0,15.0,292.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-08-08,15.0,15.0,15.0,200.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-09-07,15.0,15.0,15.0,1.66,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-10-07,15.0,15.0,15.0,700.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-11-06,13.0,13.0,12.0,1748.2179999999998,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-12-06,12.0,13.0,12.0,491.2,13.471913617269706,BUY,0.0,,BUY,-100.0,BUY,,HOLD,41.90865947175982,HOLD
2016-01-05,12.0,13.0,12.0,313.1,13.471913617269706,BUY,0.0,,BUY,-100.0,BUY,,HOLD,41.90865947175982,HOLD
2016-02-04,11.0,12.0,10.0,820.4649999999999,12.269460328849618,BUY,7.6923076923076925,2.5641025641025643,BUY,-92.3076923076923,BUY,,HOLD,36.913398475505545,HOLD
2016-03-05,9.0,9.0,9.0,509.48,10.291061762542299,BUY,0.0,2.5641025641025643,BUY,-100.0,BUY,,HOLD,34.80100499960919,HOLD
2016-04-04,8.0,9.0,8.0,141.057,9.468925655294242,BUY,0.0,2.5641025641025643,BUY,-100.0,BUY,,HOLD,11.351289472740007,BUY
2016-05-04,7.0,7.0,7.0,131.531,8.71881444482139,BUY,0.0,0.0,BUY,-100.0,BUY,,HOLD,11.747291374874763,BUY
2016-06-03,7.0,8.0,7.0,2.6,8.71881444482139,BUY,0.0,0.0,BUY,-100.0,BUY,-125.1167133520075,BUY,11.77618102395924,BUY
