Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2015-04-08,2306.0,2306.0,2306.0,"2.306,00","48,77",6.0,13.836,13.836,2306.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-13,1597.0,1597.0,1597.0,"1.597,00","-30,75",1.0,1.597,1.597,1597.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-07-28,1551.0,1551.0,1551.0,"1.551,00","-2,88",48.0,74.448,74.448,1551.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-01-27,1550.0,1550.0,1550.0,"1.550,00","-0,06",48.0,74.400,74.400,1550.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-03-14,1550.0,1550.0,1550.0,"1.550,00","0,00",8.0,12.400,12.400,1550.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-04-26,1550.0,1550.0,1550.0,"1.550,00","0,00",11.0,17.050,17.050,1550.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2017-11-09,1550.0,1550.0,1550.0,"1.550,00","0,00",119.0,184.450,184.450,1550.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2020-01-13,1550.0,1550.0,1550.0,"1.550,00","0,00",1.232,1.909.600,1.909.600,1550.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2021-08-03,970.0,970.0,970.0,"970,00","-37,42",5.764,5.591.080,5.591.080,970.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
