Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-11-10,2080.0,2170.0,2050.0,5936.654,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2014-12-10,1985.0,2100.0,1915.0,3781.015,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-09,2089.0,2135.0,1970.0,8160.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-08,2000.0,2099.0,1941.0,4059.828,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-03-10,1800.0,1980.0,1800.0,5566.427,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-09,1800.0,1849.0,1700.0,5647.0470000000005,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-05-09,1900.0,1915.0,1750.0,4011.581,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-06-08,1720.0,1901.0,1702.0,6957.671,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-07-08,1800.0,1850.0,1700.0,3614.108,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-08-07,1800.0,1849.0,1750.0,4307.3150000000005,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-09-06,1850.0,1870.0,1751.0,5164.144,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-10-06,1990.0,2030.0,1831.0,7641.193,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-11-05,2250.0,2300.0,1941.0,5555.735,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-12-05,2300.0,2349.0,2249.0,4771.149,67.17665002854042,HOLD,92.44992295839754,,SELL,-7.550077041602465,SELL,,HOLD,63.884673544089296,HOLD,1954.5714285714287,2004.774264361193,1971.9714285714283,BUY,BUY,BUY
2016-01-04,2350.0,2450.0,2100.0,7779.749,69.00569855666723,HOLD,86.66666666666667,,SELL,-13.333333333333334,SELL,,HOLD,68.13073152434268,HOLD,1973.857142857143,2050.804362446367,2024.6952380952382,BUY,BUY,BUY
2016-02-03,2356.0,2430.0,2300.0,4830.926,69.22730064471835,HOLD,87.46666666666667,88.86108543057696,SELL,-12.533333333333333,SELL,,HOLD,73.7628635734628,HOLD,2000.357142857143,2091.497114120185,2075.647619047619,BUY,BUY,BUY
2016-03-04,2300.0,2389.0,2250.0,6658.233,64.5858789296502,HOLD,80.0,84.71111111111111,HOLD,-20.0,HOLD,,HOLD,63.555486048829486,HOLD,2015.4285714285713,2119.2974989041604,2115.6,BUY,BUY,BUY
2016-04-03,2200.0,2300.0,2140.0,3341.038,57.20957188415455,HOLD,66.66666666666667,78.04444444444444,HOLD,-33.333333333333336,HOLD,,HOLD,63.87734216760338,HOLD,2029.7142857142858,2130.0578323836057,2140.209523809524,BUY,BUY,BUY
2016-05-03,2245.0,2280.0,2151.0,4546.089,59.453710731852006,HOLD,72.66666666666667,73.11111111111113,HOLD,-27.333333333333332,HOLD,,HOLD,70.56307332044034,HOLD,2061.5,2145.383454732458,2168.914285714286,BUY,BUY,BUY
2016-06-02,2166.0,2248.0,2150.0,3705.148,54.0905169945782,HOLD,62.13333333333333,67.15555555555557,HOLD,-37.86666666666667,HOLD,53.68029739776955,HOLD,71.47610436763178,HOLD,2087.6428571428573,2148.132327434797,2182.847619047619,BUY,BUY,SELL
2016-07-02,2355.0,2355.0,2160.0,4338.568,62.74835364049881,HOLD,87.33333333333333,74.04444444444444,SELL,-12.666666666666666,SELL,83.63636363636367,HOLD,71.93767750657476,HOLD,2120.1428571428573,2175.714683776824,2218.495238095238,BUY,BUY,BUY
2016-08-01,2500.0,2500.0,2260.0,5430.467,67.77012052186953,HOLD,100.0,83.15555555555555,SELL,-0.0,SELL,113.39124733650223,SELL,80.05133297594259,SELL,2175.8571428571427,2218.952725939914,2269.1428571428573,BUY,BUY,BUY
2016-08-31,2410.0,2500.0,2350.0,5615.0,62.16818086011391,HOLD,88.0,91.77777777777777,SELL,-12.0,SELL,100.15668559103023,SELL,79.18531240453895,HOLD,2219.4285714285716,2244.4256958145925,2300.3619047619045,BUY,BUY,BUY
2016-09-30,2800.0,2850.0,2415.0,7150.268,72.69940860360836,SELL,95.45040946314832,94.48346982104944,SELL,-4.549590536851683,SELL,157.91566107275824,SELL,80.67815610419916,SELL,2290.8571428571427,2318.5022697059803,2377.7714285714287,BUY,BUY,BUY
2016-10-30,2998.0,3000.0,2750.0,2352.158,76.30562875053174,SELL,99.8289136013687,94.42644102150568,SELL,-0.1710863986313088,SELL,197.13572987660913,SELL,80.36399956969099,SELL,2372.8571428571427,2409.1019670785163,2472.057142857143,BUY,BUY,BUY
2016-11-29,2850.0,2988.0,2765.0,5654.469,68.97176665893272,HOLD,85.8356940509915,93.70500570516951,SELL,-14.164305949008499,SELL,166.0282807155151,SELL,70.30809406134682,HOLD,2434.285714285714,2467.8883714680474,2535.6761904761906,BUY,BUY,BUY
2016-12-29,2999.0,3080.0,2850.0,5569.138,71.89991475192112,SELL,91.73469387755102,92.46643384330373,SELL,-8.26530612244898,SELL,171.2544700210244,SELL,71.13656972081142,HOLD,2487.785714285714,2538.7032552723076,2610.9714285714285,BUY,BUY,BUY
2017-01-28,2985.0,2999.0,2900.0,8084.677,71.21982948116113,SELL,90.3061224489796,89.2921701258407,SELL,-9.693877551020408,SELL,144.61448974618978,SELL,59.67457083127261,HOLD,2536.714285714286,2598.2094879026668,2677.266666666667,BUY,BUY,BUY
2017-02-27,2800.0,2980.0,2749.0,7090.106,62.770556380133485,HOLD,70.2127659574468,84.08452742799248,HOLD,-29.78723404255319,HOLD,102.15190458579879,SELL,48.89205725618635,HOLD,2568.8571428571427,2625.114889515645,2712.3714285714286,BUY,BUY,BUY
2017-03-29,2520.0,2800.0,2500.0,5662.137,52.59940268489108,HOLD,40.42553191489362,66.98147344044001,HOLD,-59.57446808510638,HOLD,39.78207319323745,HOLD,41.71602076376814,HOLD,2580.5714285714284,2611.099570913559,2705.8571428571427,SELL,SELL,SELL
2017-04-28,2700.0,2730.0,2501.0,5024.645,57.38044222155161,HOLD,59.57446808510638,56.737588652482266,HOLD,-40.42553191489362,HOLD,40.665372233569464,HOLD,49.59912411704156,HOLD,2609.1428571428573,2622.952961458418,2721.7809523809524,BUY,BUY,SELL
2017-05-28,2600.0,2787.0,2600.0,6103.047,54.114813089306956,HOLD,48.38709677419355,49.46236559139785,HOLD,-51.61290322580645,HOLD,38.437638703950334,HOLD,55.88727887963988,HOLD,2637.714285714286,2619.8925665972956,2720.5619047619048,SELL,SELL,SELL
2017-06-27,2710.0,2850.0,2599.0,7305.178,57.012944271488465,HOLD,60.215053763440864,56.05887287424694,HOLD,-39.784946236559136,HOLD,47.759007462344826,HOLD,58.05630671231406,HOLD,2670.9285714285716,2631.9068910509895,2730.2,BUY,BUY,SELL
2017-07-27,2930.0,2950.0,2620.0,3641.758,62.160547426398416,HOLD,83.69565217391305,64.09926757051582,SELL,-16.304347826086957,SELL,71.83017785427428,HOLD,62.561701075078936,HOLD,2725.5,2671.6526389108576,2764.7428571428572,BUY,BUY,BUY
2017-08-26,2910.0,2949.0,2870.0,3110.763,61.44024923396247,HOLD,79.26829268292683,74.39299954009357,HOLD,-20.73170731707317,HOLD,85.46758446432388,HOLD,62.395918938354974,HOLD,2765.1428571428573,2703.432287056077,2789.342857142857,BUY,BUY,BUY
2017-09-25,2850.0,2900.0,2745.0,8746.702,59.22310175637599,HOLD,68.4931506849315,77.15236518059046,HOLD,-31.506849315068493,HOLD,58.57668921812114,HOLD,52.741821855531846,HOLD,2790.1428571428573,2722.9746487819334,2800.657142857143,BUY,BUY,BUY
2017-10-25,2652.0,2835.0,2652.0,4820.352,52.491351559961956,HOLD,35.6390977443609,61.133513704073074,HOLD,-64.3609022556391,HOLD,20.490078326301543,HOLD,49.667363040386064,HOLD,2807.4285714285716,2713.5113622776757,2782.238095238095,SELL,SELL,SELL
2017-11-24,2710.0,2750.0,2629.0,5800.958,54.13593851069382,HOLD,36.206896551724135,46.77971499367218,HOLD,-63.793103448275865,HOLD,8.981164582896797,HOLD,41.7658129912435,HOLD,2801.0,2713.0431806406523,2769.247619047619,SELL,SELL,SELL
2017-12-24,3140.0,3154.0,2705.0,4403.001,64.06712749520267,HOLD,97.85932721712538,56.568440504403476,SELL,-2.140672782874618,SELL,109.43585877622823,SELL,43.39368008508053,HOLD,2811.1428571428573,2769.970756555232,2814.447619047619,BUY,BUY,BUY
2018-01-23,3300.0,3400.0,3080.0,7478.434,66.93605525196915,HOLD,88.88888888888889,74.31837088591281,SELL,-11.11111111111111,SELL,187.28962572218035,SELL,52.24997944302933,HOLD,2843.285714285714,2840.641322347868,2879.6285714285714,BUY,BUY,BUY
2018-02-22,3706.0,3928.0,3350.0,3956.405,72.85795416480063,SELL,84.45378151260505,90.4006658728731,SELL,-15.546218487394958,SELL,289.11534999854837,SELL,51.82202835126948,HOLD,2893.785714285714,2956.0224793681523,2994.6571428571424,BUY,BUY,BUY
2018-03-24,3892.0,3920.0,3600.0,4148.924,75.06162194327337,SELL,97.47899159663865,90.27388733271086,SELL,-2.5210084033613445,SELL,263.8065477059666,SELL,60.71454440701653,HOLD,2958.5714285714284,3080.8194821190655,3127.7523809523814,BUY,BUY,BUY
2018-04-23,4300.0,4400.0,3852.0,3198.0209999999997,79.07492896717906,SELL,94.73684210526316,92.22320507150228,SELL,-5.2631578947368425,SELL,268.7580817450946,SELL,68.73051240074415,HOLD,3065.714285714286,3243.37688450319,3306.609523809524,BUY,BUY,BUY
