Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2019-02-14,10.0,10.0,10.0,"10,00","0,00",43.174,431.740,431.740,10.0,50.185237544753974,HOLD,25.0,25.0,HOLD,-75.0,HOLD,-7.751937984496129,HOLD,93.22681400854785,SELL,11.857142857142858,10.658458027011568,11.476190476190476,SELL,SELL,SELL
2019-03-19,12.0,12.0,12.0,"12,00","20,00",36.0,432,432,12.0,56.763861434732405,HOLD,41.666666666666664,30.555555555555557,HOLD,-58.333333333333336,HOLD,25.89928057553956,HOLD,93.85148912450116,SELL,12.214285714285714,10.837330290076693,11.495238095238095,SELL,BUY,BUY
2019-04-09,12.0,12.0,12.0,"12,00","0,00",17.35,208.200,208.200,12.0,56.763861434732405,HOLD,36.36363636363637,34.343434343434346,HOLD,-63.63636363636363,HOLD,21.194605009633907,HOLD,93.85148912450116,SELL,12.571428571428571,10.992352918066468,11.466666666666667,SELL,BUY,BUY
2019-05-07,12.0,12.0,12.0,"12,00","0,00",13.0,156,156,12.0,56.763861434732405,HOLD,36.36363636363637,38.131313131313135,HOLD,-63.63636363636363,HOLD,16.691212567501225,HOLD,63.26816408417203,HOLD,12.714285714285714,11.126705862324272,11.39047619047619,SELL,BUY,BUY
2019-08-23,12.0,12.0,12.0,"12,00","0,00",33.0,396,396,12.0,56.763861434732405,HOLD,36.36363636363637,36.36363636363637,HOLD,-63.63636363636363,HOLD,12.195121951219507,HOLD,61.08108108108108,HOLD,12.214285714285714,11.243145080681035,11.295238095238094,SELL,BUY,BUY
2019-09-04,12.0,12.0,12.0,"12,00","0,00",960.0,11.520,11.520,12.0,56.763861434732405,HOLD,36.36363636363637,36.36363636363637,HOLD,-63.63636363636363,HOLD,7.490636704119841,HOLD,61.08108108108108,HOLD,11.714285714285714,11.344059069923565,11.266666666666666,BUY,BUY,BUY
2019-09-18,12.0,12.0,12.0,"12,00","0,00",37.0,444,444,12.0,56.763861434732405,HOLD,36.36363636363637,36.36363636363637,HOLD,-63.63636363636363,HOLD,2.298850574712635,HOLD,61.08108108108108,HOLD,11.214285714285714,11.431517860600424,11.304761904761904,BUY,BUY,BUY
2019-10-30,20.0,20.0,20.0,"20,00","66,67",13.0,260,260,20.0,76.29641738340257,SELL,100.0,57.57575757575757,SELL,-0.0,SELL,149.37343358395987,SELL,71.2,HOLD,11.285714285714286,12.573982145853702,12.476190476190474,BUY,BUY,BUY
2020-03-10,17.0,17.0,17.0,"17,00","-15,00",529.0,8.993,8.993,17.0,64.52437230523597,HOLD,75.0,70.45454545454545,HOLD,-25.0,HOLD,75.88856868395771,HOLD,7.336424523441522,BUY,11.928571428571429,13.164117859739875,13.238095238095237,BUY,BUY,BUY
2020-03-12,17.0,17.0,17.0,"17,00","0,00",28.0,476,476,17.0,64.52437230523597,HOLD,70.0,81.66666666666667,HOLD,-30.0,HOLD,66.29834254143647,HOLD,7.336424523441522,BUY,12.571428571428571,13.675568811774559,13.914285714285715,BUY,BUY,BUY
2020-04-21,19.0,19.0,19.0,"19,00","11,76",524.0,9.956,9.956,19.0,68.30541007589751,HOLD,90.0,78.33333333333333,SELL,-10.0,SELL,103.13075506445672,SELL,54.21312560460262,HOLD,13.214285714285714,14.385492970204618,14.77142857142857,BUY,BUY,BUY
2020-06-02,25.0,25.0,25.0,"25,00","31,58",2.087,52.175,52.175,25.0,76.42367159944101,SELL,100.0,86.66666666666667,SELL,-0.0,SELL,187.86367414796345,SELL,54.33443312213496,HOLD,14.285714285714286,15.800760574177337,16.342857142857145,BUY,BUY,BUY
2020-06-10,24.0,24.0,24.0,"24,00","-4,00",228.0,5.472,5.472,24.0,73.06460677656703,SELL,93.33333333333333,94.44444444444444,SELL,-6.666666666666667,SELL,154.5559400230681,SELL,42.51977186727292,HOLD,15.285714285714286,16.89399249762036,17.63809523809524,BUY,BUY,BUY
2020-07-16,28.0,28.0,28.0,"28,00","16,67",12.125,339.500,339.500,28.0,77.35259519676829,SELL,100.0,97.77777777777777,SELL,-0.0,SELL,184.28184281842823,SELL,43.284907570866906,HOLD,16.571428571428573,18.374793497937645,19.333333333333336,BUY,BUY,BUY
2020-07-17,28.0,28.0,28.0,"28,00","0,00",12.9,361.200,361.200,28.0,77.35259519676829,SELL,100.0,97.77777777777777,SELL,-0.0,SELL,153.28467153284674,SELL,43.284907570866906,HOLD,17.857142857142858,19.658154364879294,20.857142857142854,BUY,BUY,BUY
2022-09-28,28.0,28.0,28.0,"28,00","0,00",34.0,952,952,28.0,77.35259519676828,SELL,100.0,100.0,SELL,-0.0,SELL,132.42009132420097,SELL,42.30771148271973,HOLD,19.0,20.770400449562057,22.20952380952381,BUY,BUY,BUY
2022-10-26,28.0,28.0,28.0,"28,00","0,00",96.0,2.688,2.688,28.0,77.35259519676828,SELL,100.0,100.0,SELL,-0.0,SELL,115.80086580086578,SELL,42.30771148271973,HOLD,20.142857142857142,21.734347056287117,23.40952380952381,BUY,BUY,BUY
2022-12-22,20.0,20.0,20.0,"20,00","-28,57",600.0,12.000,12.000,20.0,54.15894104212944,HOLD,50.0,83.33333333333333,HOLD,-50.0,HOLD,24.526198439241906,HOLD,28.613190173085698,HOLD,20.714285714285715,21.503100782115503,23.39047619047619,SELL,SELL,SELL
2022-12-23,20.0,20.0,20.0,"20,00","0,00",21.0,420.000,420.000,20.0,54.15894104212944,HOLD,50.0,66.66666666666667,HOLD,-50.0,HOLD,19.883040935672504,HOLD,28.613190173085698,HOLD,21.285714285714285,21.302687344500104,23.295238095238094,SELL,SELL,SELL
