Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2014-11-11,250.0,250.0,250.0,"250,00","11,11",400.0,100.000,100.000,250.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2014-12-04,262.0,262.0,262.0,"262,00","4,80",475.0,124.450,124.450,262.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2014-12-30,281.0,281.0,281.0,"281,00","7,25",400.0,112.400,112.400,281.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-01-21,280.0,280.0,280.0,"280,00","-0,36",160.0,44.800,44.800,280.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-10,280.0,280.0,280.0,"280,00","0,00",3.727,1.043.560,1.043.560,280.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-12,300.0,300.0,300.0,"300,00","7,14",1.0,300.000,300.000,300.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-13,300.0,300.0,300.0,"300,00","0,00",200.0,60.000,60.000,300.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-02-16,300.0,300.0,300.0,"300,00","0,00",200.0,60.000,60.000,300.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-04-29,298.0,298.0,298.0,"298,00","-0,67",70.0,20.860,20.860,298.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-06-29,125.0,125.0,125.0,"125,00","-58,05",23.0,2.875,2.875,125.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-09-07,155.0,155.0,155.0,"155,00","24,00",90.0,13.950,13.950,155.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-09-10,155.0,155.0,155.0,"155,00","0,00",210.0,32.550,32.550,155.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-09-11,155.0,155.0,155.0,"155,00","0,00",260.0,40.300,40.300,155.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2015-09-22,170.0,170.0,170.0,"170,00","9,68",423.0,71.910,71.910,170.0,32.70615689636328,HOLD,25.714285714285715,,HOLD,-74.28571428571429,HOLD,,HOLD,82.49626479714975,SELL,236.5,214.92103455562733,212.65714285714287,SELL,SELL,SELL
2015-09-28,165.0,165.0,165.0,"165,00","-2,94",800.0,132.000,132.000,165.0,31.8224074875705,HOLD,22.857142857142858,,HOLD,-77.14285714285714,HOLD,,HOLD,61.696702289201504,HOLD,230.42857142857142,208.26489661487702,203.1238095238095,SELL,SELL,SELL
2015-10-01,169.0,169.0,169.0,"169,00","2,42",200.0,33.800,33.800,169.0,33.373442722668855,HOLD,25.142857142857142,24.571428571428573,HOLD,-74.85714285714286,HOLD,,HOLD,53.67583363171209,HOLD,223.78571428571428,203.02957706622675,194.9333333333333,SELL,SELL,SELL
2015-10-07,169.0,169.0,169.0,"169,00","0,00",100.0,16.900,16.900,169.0,33.373442722668855,HOLD,25.142857142857142,24.38095238095238,HOLD,-74.85714285714286,HOLD,,HOLD,37.429601085820366,HOLD,215.78571428571428,198.49230012406318,187.62857142857143,SELL,SELL,SELL
2015-11-11,165.0,165.0,165.0,"165,00","-2,37",300.0,49.500,49.500,165.0,32.51553558482445,HOLD,22.857142857142858,24.38095238095238,HOLD,-77.14285714285714,HOLD,,HOLD,36.88863604913975,HOLD,207.57142857142858,194.02666010752142,180.85714285714286,SELL,SELL,SELL
2015-11-23,170.0,170.0,170.0,"170,00","3,03",110.0,18.700,18.700,170.0,34.77270087817321,HOLD,25.714285714285715,24.571428571428573,HOLD,-74.28571428571429,HOLD,,HOLD,40.32044664795941,HOLD,199.71428571428572,190.82310542651857,175.84761904761902,SELL,SELL,SELL
2015-11-26,173.0,173.0,173.0,"173,00","1,76",130.0,22.490,1.026.790,173.0,36.152573161261444,HOLD,27.428571428571427,25.333333333333332,HOLD,-72.57142857142857,HOLD,-47.40691855029424,HOLD,43.93788327847358,HOLD,190.64285714285714,188.44669136964944,172.28571428571428,SELL,SELL,BUY
2015-12-03,180.0,180.0,180.0,"180,00","4,05",300.0,54.000,54.000,180.0,39.375279359133884,HOLD,31.428571428571427,28.19047619047619,HOLD,-68.57142857142857,HOLD,-36.2101521714984,HOLD,51.14441125010415,HOLD,182.07142857142858,187.3204658536962,170.86666666666665,SELL,SELL,BUY
2015-12-25,180.0,180.0,180.0,"180,00","0,00",200.0,36.000,36.000,180.0,39.375279359133884,HOLD,31.791907514450866,30.216350123864572,HOLD,-68.20809248554913,HOLD,-32.786885245901644,HOLD,51.14441125010415,HOLD,173.5,186.34440373987005,170.59047619047618,BUY,SELL,BUY
2016-01-04,200.0,200.0,200.0,"200,00","11,11",70.0,14.000,14.000,200.0,48.062137165009574,HOLD,100.0,54.406826314340755,SELL,-0.0,SELL,-5.583788192483829,HOLD,55.38145078347147,HOLD,166.5,188.16514990788738,174.1238095238095,BUY,BUY,BUY
2016-01-15,170.0,170.0,170.0,"170,00","-15,00",16.0,2.720,2.720,170.0,39.02836281536549,HOLD,33.333333333333336,55.0417469492614,HOLD,-66.66666666666667,HOLD,-39.851331819120375,HOLD,55.40223206720411,HOLD,169.71428571428572,185.74312992016908,174.5904761904762,BUY,SELL,SELL
2016-01-21,175.0,175.0,175.0,"175,00","2,94",190.0,33.250,33.250,175.0,41.01820032157203,HOLD,44.44444444444444,59.25925925925926,HOLD,-55.55555555555556,HOLD,-29.025999223903746,HOLD,57.39297361056503,HOLD,171.14285714285714,184.31071259747986,175.2952380952381,BUY,SELL,SELL
2016-01-28,173.0,173.0,173.0,"173,00","-1,14",20.0,3.460,3.460,173.0,40.44954633812437,HOLD,40.0,39.25925925925926,HOLD,-60.0,HOLD,-27.44310575635876,HOLD,56.93733795287153,HOLD,172.42857142857142,182.80261758448256,175.54285714285712,BUY,SELL,SELL
2016-02-10,185.0,185.0,185.0,"185,00","6,94",60.0,11.100,11.100,185.0,45.34545907552848,HOLD,57.142857142857146,47.19576719576719,HOLD,-42.857142857142854,HOLD,8.833463237204485,HOLD,58.00684670977558,HOLD,174.57142857142858,183.09560190655156,177.21904761904761,BUY,BUY,BUY
2016-02-12,170.0,170.0,170.0,"170,00","-8,11",1.2,204.000,204.000,170.0,40.82699619476652,HOLD,14.285714285714286,37.142857142857146,BUY,-85.71428571428571,BUY,-20.298507462686548,HOLD,49.927509967379486,HOLD,174.57142857142858,181.3495216523447,176.6095238095238,SELL,SELL,SELL
2016-02-18,175.0,175.0,175.0,"175,00","2,94",50.0,8.750,8.750,175.0,42.870524153861254,HOLD,28.571428571428573,33.333333333333336,HOLD,-71.42857142857143,HOLD,43.04517965136968,HOLD,77.82152126806734,HOLD,175.28571428571428,180.5029187653654,176.66666666666669,SELL,SELL,SELL
2016-02-19,175.0,175.0,175.0,"175,00","0,00",850.0,148.750,148.750,175.0,42.870524153861254,HOLD,28.571428571428573,23.80952380952381,HOLD,-71.42857142857143,HOLD,32.442312085903694,HOLD,74.38558215002705,HOLD,175.71428571428572,179.76919626331667,176.6285714285714,SELL,SELL,SELL
2016-03-01,161.0,161.0,161.0,"161,00","-8,00",210.0,33.810,33.810,161.0,38.547563357653445,HOLD,0.0,19.04761904761905,BUY,-100.0,BUY,-102.01660735468565,BUY,64.40488284970473,HOLD,175.14285714285714,177.26663676154112,174.66666666666669,SELL,SELL,SELL
2016-03-07,165.0,165.0,165.0,"165,00","2,48",80.0,13.200,13.200,165.0,40.39686702625979,HOLD,10.256410256410257,12.942612942612945,BUY,-89.74358974358974,BUY,-73.51077313054499,HOLD,81.36440347916397,SELL,175.14285714285714,175.63108519333565,173.31428571428572,SELL,SELL,SELL
2016-04-11,169.0,169.0,169.0,"169,00","2,42",80.0,13.520,13.520,169.0,42.26785710571785,HOLD,20.512820512820515,10.256410256410257,HOLD,-79.48717948717949,HOLD,-44.29492570787765,HOLD,80.90582601755786,SELL,175.07142857142858,174.7469405008909,172.49523809523808,SELL,SELL,SELL
