Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2015-04-27,5000.0,5000.0,5000.0,21.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2021-07-26,2500.0,2500.0,2500.0,6.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2021-09-13,3208.0,3208.0,3208.0,13.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2021-11-01,3019.0,3112.0,3019.0,124.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2021-11-22,2929.0,2929.0,2929.0,16.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2022-02-21,2899.0,2899.0,2899.0,6.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2022-05-16,2899.0,2899.0,2899.0,24.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2022-06-13,2850.0,2850.0,2850.0,36.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2022-09-12,2000.0,2000.0,2000.0,49.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2022-11-07,2060.0,2060.0,2060.0,39.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2022-11-28,2100.0,2100.0,2100.0,27.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2022-12-19,2500.0,2500.0,2500.0,8.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2023-02-06,2605.0,2605.0,2504.0,74.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2023-02-20,3100.0,3100.0,3050.0,60.0,42.46476181703455,HOLD,36.666666666666664,,HOLD,-63.333333333333336,HOLD,,HOLD,46.589698401782144,HOLD
2023-03-13,3650.0,3650.0,3650.0,50.0,51.630337383322896,HOLD,100.0,,SELL,-0.0,SELL,,HOLD,53.480348239831734,HOLD
2023-06-12,2800.0,2800.0,2800.0,224.0,40.8101469329077,HOLD,48.484848484848484,61.71717171717171,HOLD,-51.515151515151516,HOLD,,HOLD,37.326321447050184,HOLD
2023-06-26,2716.0,2716.0,2716.0,5.0,39.9197918269327,HOLD,43.39393939393939,63.95959595959596,HOLD,-56.60606060606061,HOLD,,HOLD,35.76495546175181,HOLD
2023-11-27,2750.0,2750.0,2750.0,8.0,40.48577070438221,HOLD,45.45454545454545,45.77777777777777,HOLD,-54.54545454545455,HOLD,,HOLD,44.86076750883331,HOLD
2024-02-05,4000.0,4000.0,3500.0,61.0,56.65321750579714,HOLD,100.0,62.94949494949495,SELL,-0.0,SELL,,HOLD,53.05773504913564,HOLD
2024-02-19,4299.0,4299.0,4299.0,8.0,59.48818562547967,HOLD,100.0,81.81818181818181,SELL,-0.0,SELL,167.5282538994524,SELL,54.43191812931375,HOLD
2024-03-25,3802.0,3802.0,3802.0,8.0,53.25356691319552,HOLD,78.38190517616356,92.79396839205452,HOLD,-21.61809482383645,HOLD,131.24812930260396,SELL,53.54979646640097,HOLD
2024-06-10,3601.0,3601.0,3601.0,19.0,50.92886370969947,HOLD,69.63897346672466,82.67362621429608,HOLD,-30.361026533275336,HOLD,88.33613110649556,HOLD,54.543135761961395,HOLD
2024-06-24,3600.0,3600.0,3600.0,16.0,50.916954858732765,HOLD,68.78070567217507,72.26719477168776,HOLD,-31.219294327824922,HOLD,81.32399555688005,HOLD,55.76579170918275,HOLD
2024-07-01,3780.0,3780.0,3780.0,30.0,53.04530035625398,HOLD,76.39836289222374,71.6060140103745,HOLD,-23.601637107776263,HOLD,92.52786346900184,HOLD,56.56259211613894,HOLD
2024-07-08,3800.0,3800.0,3800.0,255.0,53.28767339228172,HOLD,72.26236798221234,72.48047884887039,HOLD,-27.73763201778766,HOLD,83.78455400398978,HOLD,70.98524213146,HOLD
2024-07-15,3700.0,3700.0,3700.0,166.0,51.84661902907715,HOLD,66.62952646239555,71.7634191122772,HOLD,-33.370473537604454,HOLD,64.60592058565643,HOLD,57.76506746774735,HOLD
2024-07-22,3700.0,3700.0,3700.0,46.0,51.84661902907715,HOLD,62.160454832596336,67.01744975906807,HOLD,-37.839545167403664,HOLD,58.39368716895467,HOLD,55.21507419493601,HOLD
2024-08-19,3700.0,3700.0,3700.0,10.0,51.84661902907715,HOLD,62.160454832596336,63.650145375862735,HOLD,-37.839545167403664,HOLD,53.17279288037989,HOLD,52.42218741674505,HOLD
2024-08-26,3700.0,3700.0,3700.0,256.0,51.84661902907715,HOLD,62.160454832596336,62.160454832596336,HOLD,-37.839545167403664,HOLD,48.11930135484923,HOLD,49.30335659648609,HOLD
2024-09-09,3702.0,3702.0,3702.0,19.0,51.88162428796375,HOLD,62.28679722046747,62.20256896188672,HOLD,-37.71320277953253,HOLD,43.77640601761058,HOLD,64.78885465690145,HOLD
2024-09-16,3699.0,3700.0,3699.0,143.0,51.82077068194669,HOLD,61.265332472562946,61.90419484187559,HOLD,-38.734667527437054,HOLD,38.976294055582485,HOLD,52.61291310967477,HOLD
2024-09-23,3900.0,3900.0,3690.0,287.0,55.580095570714704,HOLD,50.06257822277847,57.871569305269624,HOLD,-49.93742177722153,HOLD,57.24003887269198,HOLD,65.9763536417446,HOLD
2024-09-30,3700.0,3700.0,3700.0,166.0,51.29150965758492,HOLD,14.30615164520744,41.87802078018295,BUY,-85.69384835479256,BUY,28.95822939815862,HOLD,54.43433808664852,HOLD
2024-10-21,3700.0,3700.0,3700.0,19.0,51.29150965758492,HOLD,33.333333333333336,32.56735440043975,HOLD,-66.66666666666667,HOLD,25.337867294446067,HOLD,54.058156108612664,HOLD
