Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2014-11-13,19211.0,19800.0,18000.0,207.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-01-12,20000.0,21820.0,19200.0,397.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-11,20000.0,20300.0,20000.0,150.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-03-13,21000.0,21000.0,19800.0,303.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-04-12,25000.0,25190.0,22900.0,67.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-05-12,26000.0,26000.0,24250.0,141.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-06-11,25973.0,26780.0,25973.0,165.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-07-11,24101.0,24101.0,24100.0,14.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-08-10,24250.0,24999.0,24100.0,588.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-09-09,26200.0,26500.0,24250.0,777.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-10-09,25000.0,26200.0,25000.0,14.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-11-08,26200.0,27000.0,24500.0,111.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-12-08,27800.0,27800.0,26940.0,252.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-01-07,28500.0,28500.0,27000.0,236.0,78.98041557122656,SELL,100.0,,SELL,-0.0,SELL,,HOLD,95.26396435158667,SELL
2016-02-06,28000.0,28000.0,27500.0,144.0,75.07698721248768,SELL,94.6236559139785,,SELL,-5.376344086021505,SELL,,HOLD,90.62470692119199,SELL
2016-03-07,29000.0,29499.0,28499.0,129.0,77.47477435797579,SELL,94.85513970512424,96.49293187303425,SELL,-5.144860294875761,SELL,,HOLD,90.10355183129344,SELL
2016-04-06,29000.0,29002.0,29000.0,275.0,77.47477435797579,SELL,94.85513970512424,94.777978441409,SELL,-5.144860294875761,SELL,,HOLD,94.3311914982978,SELL
2016-05-06,29000.0,29000.0,28499.0,28.0,77.47477435797579,SELL,92.43824821942718,94.04950920989188,SELL,-7.5617517805728145,SELL,,HOLD,92.89184650015427,SELL
2016-06-05,30000.0,30000.0,28500.0,164.0,79.8910850454252,SELL,100.0,95.76446264151714,SELL,-0.0,SELL,,HOLD,93.17420872474169,SELL
2016-07-05,29999.0,30000.0,29998.0,52.0,79.88185685687259,SELL,99.98305084745763,97.47376635562826,SELL,-0.01694915254237288,SELL,112.5250396386092,SELL,92.99862504435335,SELL
2016-08-04,30000.0,30100.0,30000.0,38.0,79.88435914143462,SELL,98.33333333333333,99.43879472693033,SELL,-1.6666666666666667,SELL,105.29456932234613,SELL,92.70287588117797,SELL
2016-09-03,30502.0,30600.0,30000.0,150.0,81.15174361896243,SELL,98.49230769230769,98.93623062436622,SELL,-1.5076923076923077,SELL,104.54061056898678,SELL,93.5123447302866,SELL
2016-10-03,32500.0,32500.0,30502.0,384.0,85.15948677346313,SELL,100.0,98.94188034188033,SELL,-0.0,SELL,136.0792720647835,SELL,93.33230537659799,SELL
2016-11-02,34000.0,34000.0,32000.0,242.0,87.33650789619367,SELL,100.0,99.49743589743589,SELL,-0.0,SELL,170.26123285796547,SELL,92.1281159859311,SELL
2016-12-02,34500.0,34500.0,33500.0,79.0,87.97000217907235,SELL,100.0,100.0,SELL,-0.0,SELL,170.84933751819892,SELL,92.92198089121243,SELL
2017-01-01,41200.0,41200.0,33501.0,77.0,93.01354399725301,SELL,100.0,100.0,SELL,-0.0,SELL,247.54742164839973,SELL,92.93235839482188,SELL
