Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2014-12-04,30.0,30.0,30.0,600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2014-12-11,30.0,30.0,30.0,455.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-12,30.0,30.0,30.0,30.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-04-09,30.0,30.0,30.0,23.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-05-21,30.0,30.0,30.0,1.247,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-06-18,30.0,30.0,30.0,18.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-11-19,30.0,30.0,30.0,13.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-12-24,30.0,30.0,30.0,24.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-03-03,30.0,30.0,30.0,26.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-03-17,30.0,30.0,30.0,24.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-03-24,30.0,30.0,30.0,1.922,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-11-17,30.0,30.0,30.0,15.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-12-22,30.0,30.0,30.0,4.899,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2017-03-30,30.0,30.0,30.0,735.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2017-06-22,30.0,30.0,30.0,1.237,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2017-07-20,30.0,30.0,30.0,99.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2017-11-02,30.0,30.0,30.0,100.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2017-11-30,30.0,30.0,30.0,8.932,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-02-01,30.0,30.0,30.0,24.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-02-08,30.0,30.0,30.0,20.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-04-12,30.0,30.0,30.0,21.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-05-24,30.0,30.0,30.0,300.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-05-31,30.0,30.0,30.0,157.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-06-07,30.0,30.0,30.0,41.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-06-28,30.0,30.0,30.0,25.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-08-16,30.0,30.0,30.0,25.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-09-27,30.0,30.0,30.0,1.236,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-11-01,30.0,30.0,30.0,9.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2018-11-22,30.0,30.0,30.0,1.554,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2019-02-07,30.0,30.0,30.0,25.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2019-02-14,30.0,30.0,30.0,28.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2019-02-21,30.0,30.0,30.0,33.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2019-05-02,30.0,30.0,30.0,12.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2019-07-11,30.0,30.0,30.0,100.0,100.0,SELL,,,HOLD,,HOLD,,HOLD,,HOLD
2019-08-08,85.0,85.0,85.0,500.0,100.0,SELL,100.0,,SELL,-0.0,SELL,666.6666666666667,SELL,100.0,SELL
2019-08-15,84.0,86.0,84.0,635.127,98.079561042524,SELL,96.42857142857143,,SELL,-3.5714285714285716,SELL,332.20758752673646,SELL,44.14479717833935,HOLD
2019-09-26,60.0,60.0,60.0,10.0,65.54544813482829,HOLD,53.57142857142857,83.33333333333333,HOLD,-46.42857142857143,HOLD,129.25265571622444,SELL,43.87138166134543,HOLD
2019-10-03,60.0,60.0,60.0,7.796,65.54544813482829,HOLD,53.57142857142857,67.85714285714285,HOLD,-46.42857142857143,HOLD,105.68107400130977,SELL,43.87138166134543,HOLD
2019-10-10,48.0,48.0,48.0,50.0,54.971495121223164,HOLD,32.142857142857146,46.42857142857142,HOLD,-67.85714285714286,HOLD,40.81310440102625,HOLD,42.81076936835259,HOLD
2019-12-19,48.0,48.0,48.0,438.0,54.97149512122316,HOLD,32.142857142857146,39.285714285714285,HOLD,-67.85714285714286,HOLD,35.73358030408274,HOLD,42.81076936835259,HOLD
2020-01-30,48.0,48.0,48.0,24.0,54.97149512122316,HOLD,32.142857142857146,32.142857142857146,HOLD,-67.85714285714286,HOLD,31.258359127211598,HOLD,42.81076936835259,HOLD
2020-02-13,48.0,48.0,48.0,21.0,54.971495121223164,HOLD,32.142857142857146,32.142857142857146,HOLD,-67.85714285714286,HOLD,27.203065134099628,HOLD,42.81076936835259,HOLD
2020-02-20,48.0,48.0,48.0,15.0,54.971495121223164,HOLD,32.142857142857146,32.142857142857146,HOLD,-67.85714285714286,HOLD,23.417746139183876,HOLD,42.81076936835259,HOLD
2020-03-12,48.0,48.0,48.0,439.0,54.97149512122316,HOLD,32.142857142857146,32.142857142857146,HOLD,-67.85714285714286,HOLD,19.767907162865143,HOLD,42.81076936835259,HOLD
2020-03-19,48.0,48.0,48.0,2.886,54.97149512122316,HOLD,32.142857142857146,32.142857142857146,HOLD,-67.85714285714286,HOLD,16.117583197628306,HOLD,42.81076936835259,HOLD
