Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2014-11-25,1350.0,1350.0,1350.0,70.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-01-24,1350.0,1350.0,1350.0,30.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-02-23,1300.0,1300.0,1300.0,51.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-03-25,1350.0,1350.0,1350.0,70.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-04-24,1310.0,1310.0,1310.0,188.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-05-24,1350.0,1350.0,1349.0,800.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-06-23,1350.0,1350.0,1350.0,41.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-07-23,1360.0,1360.0,1360.0,50.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-08-22,1350.0,1350.0,1350.0,50.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-09-21,1350.0,1350.0,1350.0,82.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-10-21,1360.0,1360.0,1360.0,50.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2015-12-20,1350.0,1350.0,1350.0,46.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-01-19,1350.0,1350.0,1350.0,40.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD
2016-02-18,1350.0,1350.0,1350.0,110.0,50.9163066304608,HOLD,83.33333333333333,,SELL,-16.666666666666668,SELL,,HOLD,75.53993977825269,HOLD
2016-03-19,1360.0,1360.0,1360.0,252.0,55.00410113703127,HOLD,100.0,,SELL,-0.0,SELL,,HOLD,79.438110812298,HOLD
2016-04-18,1351.0,1360.0,1350.0,204.0,50.895811470337385,HOLD,85.0,89.44444444444444,SELL,-15.0,SELL,,HOLD,70.39814041248403,HOLD
2016-05-18,1400.0,1499.0,1400.0,48.0,65.85076860493776,HOLD,47.61904761904762,77.53968253968254,HOLD,-52.38095238095238,HOLD,,HOLD,73.15779983549567,HOLD
2016-07-17,1358.0,1358.0,1358.0,40.0,51.400605146276575,HOLD,25.396825396825395,52.67195767195768,HOLD,-74.60317460317461,HOLD,,HOLD,70.43251903288578,HOLD
2016-08-16,1350.0,1350.0,1350.0,66.0,49.186573322237436,HOLD,0.6666666666666666,24.56084656084656,BUY,-99.33333333333333,BUY,,HOLD,75.39300156259662,HOLD
2016-10-15,1400.0,1400.0,1400.0,50.0,60.60734767030277,HOLD,33.557046979865774,19.873513014452612,HOLD,-66.44295302013423,HOLD,209.48676885533422,SELL,55.06071085463273,HOLD
2017-01-13,1471.0,1472.0,1471.0,144.0,70.68362934480076,SELL,81.20805369127517,38.47725577926921,SELL,-18.79194630872483,SELL,331.27004250876314,SELL,60.16318666651191,HOLD
2017-02-12,1515.0,1515.0,1515.0,79.0,74.95851217802694,SELL,100.0,71.58836689038031,SELL,-0.0,SELL,282.86339642075484,SELL,61.602792280117384,HOLD
2017-03-14,1470.0,1470.0,1470.0,3.0,64.5857331422003,HOLD,72.72727272727273,84.64510880618263,HOLD,-27.272727272727273,HOLD,153.34707903780082,SELL,64.44560501894833,HOLD
2017-04-13,1527.0,1527.0,1527.0,96.0,70.20919150282083,SELL,100.0,90.90909090909092,SELL,-0.0,SELL,187.76750271660762,SELL,67.88874641531422,HOLD
2017-05-13,1515.0,1515.0,1515.0,230.0,67.76941503074036,HOLD,93.22033898305085,88.6492039034412,SELL,-6.779661016949152,SELL,141.91340337472144,SELL,53.486967033983746,HOLD
2017-06-12,1515.0,1515.0,1515.0,170.0,67.76941503074036,HOLD,93.22033898305085,95.48022598870057,SELL,-6.779661016949152,SELL,119.78771796815755,SELL,55.40462599612836,HOLD
2017-07-12,1515.0,1515.0,1515.0,10.0,67.76941503074036,HOLD,93.22033898305085,93.22033898305085,SELL,-6.779661016949152,SELL,103.3629569783881,SELL,55.40462599612836,HOLD
2017-09-10,1470.0,1470.0,1470.0,173.0,58.28335388230875,HOLD,67.79661016949153,84.7457627118644,HOLD,-32.20338983050848,HOLD,51.74779809875488,HOLD,48.311384817994046,HOLD
2017-10-10,1470.0,1470.0,1470.0,262.0,58.28335388230875,HOLD,67.79661016949153,76.27118644067798,HOLD,-32.20338983050848,HOLD,46.32482950239952,HOLD,37.53384953558225,HOLD
2018-01-08,1470.0,1470.0,1470.0,60.0,58.28335388230876,HOLD,67.79661016949153,67.79661016949153,HOLD,-32.20338983050848,HOLD,41.53096584247406,HOLD,45.1131717711512,HOLD
2018-04-08,1650.0,1650.0,1521.0,230.0,75.45075057837661,SELL,100.0,78.53107344632768,SELL,-0.0,SELL,161.79001721170394,SELL,55.01001289298582,HOLD
