Date,Last trade price,Max,Min,Avg.,Price %chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Close,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal
2015-03-24,5350.0,5350.0,5350.0,"5.350,00","-0,93",137.0,732.950,732.950,5350.0,49.14100448296362,HOLD,50.0,66.5,HOLD,-50.0,HOLD,-41.139512866856236,HOLD,47.59279918680812,HOLD
2015-03-25,5400.0,5400.0,5350.0,"5.399,57","0,93",235.0,1.268.900,1.268.900,5400.0,53.900597120158494,HOLD,99.33774834437087,74.77924944812362,SELL,-0.6622516556291391,SELL,6.489994591670179,HOLD,62.37297554712056,HOLD
2015-03-26,5449.0,5449.0,5449.0,"5.449,00","0,92",13.0,70.837,70.837,5449.0,58.04443137447316,HOLD,100.0,83.11258278145696,SELL,-0.0,SELL,95.4120578651236,HOLD,82.99334967253708,SELL
2015-03-27,5450.0,5450.0,5450.0,"5.450,00","0,02",22.0,119.900,119.900,5450.0,58.12715473175017,HOLD,100.0,99.77924944812362,SELL,-0.0,SELL,96.7651005197933,HOLD,83.320845550271,SELL
2015-03-30,5450.0,5450.0,5450.0,"5.450,00","0,00",28.0,152.600,152.600,5450.0,58.12715473175017,HOLD,100.0,100.0,SELL,-0.0,SELL,96.76510051979383,HOLD,82.01666977185458,SELL
2015-04-02,5400.0,5450.0,5400.0,"5.435,63","-0,26",87.0,472.900,472.900,5400.0,52.16310389227808,HOLD,75.0,91.66666666666667,HOLD,-25.0,HOLD,49.944840036104,HOLD,80.35398109460566,SELL
2015-04-03,5350.0,5360.0,5350.0,"5.353,92","-1,50",97.0,519.330,519.330,5350.0,46.97279335643389,HOLD,50.0,75.0,HOLD,-50.0,HOLD,-28.938028938029845,HOLD,74.01274514864132,HOLD
2015-04-06,5400.0,5400.0,5350.0,"5.386,98","0,62",192.0,1.034.300,1.034.300,5400.0,52.105006866302546,HOLD,66.66666666666667,63.88888888888889,HOLD,-33.333333333333336,HOLD,15.997734834006105,HOLD,78.1605590487888,HOLD
2015-04-07,5601.0,5601.0,5450.0,"5.505,55","2,20",280.0,1.541.555,1.541.555,5601.0,66.2474236119688,HOLD,100.0,72.22222222222223,SELL,-0.0,SELL,216.7131036811891,SELL,81.36460637202474,SELL
2015-04-08,6056.0,6056.0,6056.0,"6.056,00","10,00",1.0,6.056,6.056,6056.0,80.37453734899137,SELL,100.0,88.8888888888889,SELL,-0.0,SELL,477.8379983666204,SELL,81.37611648223186,SELL
2015-04-09,6402.0,6600.0,6150.0,"6.384,15","5,42",130.0,829.940,829.940,6402.0,85.38428597864538,SELL,84.16,94.71999999999998,SELL,-15.84,SELL,382.9342632859013,SELL,82.05847204504451,SELL
2015-04-14,6300.0,6400.0,6300.0,"6.363,95","-0,32",86.0,547.300,547.300,6300.0,78.98339288652171,SELL,76.0,86.71999999999998,HOLD,-24.0,HOLD,241.0727449650574,SELL,77.51652542092921,HOLD
2015-04-15,6300.0,6300.0,6300.0,"6.300,00","-1,00",128.0,806.400,806.400,6300.0,78.98339288652171,SELL,76.0,78.71999999999998,HOLD,-24.0,HOLD,174.180765488931,SELL,72.66619506205613,HOLD
2015-04-16,6250.0,6250.0,6120.0,"6.211,93","-1,40",221.0,1.372.837,1.372.837,6250.0,75.75480932376206,SELL,72.0,74.66666666666667,HOLD,-28.0,HOLD,123.11754199777396,SELL,52.32349952313277,HOLD
2015-04-17,6240.0,6240.0,6230.0,"6.230,91","0,31",209.0,1.302.260,1.302.260,6240.0,75.09366809073433,SELL,71.2,73.06666666666668,HOLD,-28.8,HOLD,108.09656123018594,SELL,62.47830293911916,HOLD
2015-04-20,6229.0,6229.0,6229.0,"6.229,00","-0,03",12.0,74.748,74.748,6229.0,74.3252496490986,SELL,70.32,71.17333333333333,HOLD,-29.68,HOLD,91.66987639623245,HOLD,56.489518710963345,HOLD
2015-04-22,6050.0,6199.0,6050.0,"6.153,96","-1,20",142.0,873.862,873.862,6050.0,63.023581098150395,HOLD,56.0,65.83999999999999,HOLD,-44.0,HOLD,61.014186572165215,HOLD,51.01545158604778,HOLD
2015-04-23,6100.0,6140.0,6100.0,"6.103,92","-0,81",51.0,311.300,311.300,6100.0,64.64094767204944,HOLD,60.0,62.10666666666666,HOLD,-40.0,HOLD,56.532238962029034,HOLD,51.9851194191374,HOLD
2015-04-24,6051.0,6099.0,6051.0,"6.089,42","-0,24",180.0,1.096.095,1.096.095,6051.0,61.78859831254982,HOLD,56.08,57.35999999999999,HOLD,-43.92,HOLD,43.60915043796235,HOLD,46.72135874710136,HOLD
2015-04-27,5907.0,6001.0,5907.0,"5.961,65","-2,10",79.0,470.970,470.970,5907.0,54.217091553137436,HOLD,44.56,53.54666666666666,HOLD,-55.44,HOLD,17.916672220272275,HOLD,46.73055156483173,HOLD
2015-04-28,5901.0,5901.0,5901.0,"5.901,00","-1,02",60.0,354.060,354.060,5901.0,53.92060692273088,HOLD,44.08,48.24,HOLD,-55.92,HOLD,6.875482336133283,HOLD,47.457674049328986,HOLD
2015-04-29,5900.0,5900.0,5900.0,"5.900,00","-0,02",1.177,6.944.300,6.944.300,5900.0,53.86773463365723,HOLD,39.130434782608695,42.59014492753624,HOLD,-60.869565217391305,HOLD,1.9057791181060244,HOLD,41.76108920564624,HOLD
2015-04-30,6000.0,6000.0,5900.0,"5.945,35","0,77",172.0,1.022.600,1.022.600,6000.0,58.273946129354066,HOLD,14.285714285714286,32.49871635610766,BUY,-85.71428571428571,BUY,11.352860404955328,HOLD,38.36879055998833,HOLD
2015-05-04,6100.0,6100.0,6099.0,"6.099,88","2,60",74.0,451.391,451.391,6100.0,62.16558281995694,HOLD,28.571428571428573,27.32919254658385,HOLD,-71.42857142857143,HOLD,37.124802527646274,HOLD,41.25517315992648,HOLD
2015-05-05,6020.0,6100.0,6020.0,"6.099,32","-0,01",1.216,7.416.778,7.416.778,6020.0,57.5419413011838,HOLD,24.0,22.28571428571429,HOLD,-76.0,HOLD,18.591895511162463,HOLD,35.60741327149137,HOLD
2015-05-06,6000.0,6099.0,6000.0,"6.054,77","-0,73",31.0,187.698,187.698,6000.0,56.41232019163678,HOLD,25.0,25.85714285714286,HOLD,-75.0,HOLD,7.412462034547087,HOLD,37.13648529820102,HOLD
2015-05-07,6098.0,6098.0,6001.0,"6.067,61","0,21",254.0,1.541.174,1.541.174,6098.0,60.50383375780715,HOLD,56.57142857142857,35.19047619047619,HOLD,-43.42857142857143,HOLD,8.155769802046999,HOLD,51.12782133204811,HOLD
2015-05-20,5520.0,5520.0,5461.0,"5.500,33","-9,35",45.0,247.515,247.515,5520.0,37.904440478679646,HOLD,7.573812580231065,29.715080383886544,BUY,-92.42618741976894,BUY,-233.33756775067752,BUY,58.36790620033961,HOLD
2015-06-01,5336.0,5500.0,5336.0,"5.439,26","-1,11",27.0,146.860,146.860,5336.0,33.60165914612824,HOLD,0.0,21.381747050553212,BUY,-100.0,BUY,-259.992099925978,BUY,49.111950856327425,HOLD
2015-06-03,5400.0,5400.0,5400.0,"5.400,00","-0,72",8.0,43.200,43.200,5400.0,36.30984416537852,HOLD,7.415990730011588,4.996601103414218,BUY,-92.58400926998841,BUY,-195.97459043798094,BUY,49.981607038631566,HOLD
2015-06-08,5400.0,5400.0,5400.0,"5.400,00","0,00",50.0,270.000,270.000,5400.0,36.30984416537852,HOLD,7.960199004975125,5.125396578328904,BUY,-92.03980099502488,BUY,-162.76580579535752,BUY,57.34047111720209,HOLD
2015-06-15,5300.0,5301.0,5300.0,"5.300,94","-1,83",18.0,95.417,95.417,5300.0,33.81084280103765,HOLD,0.0,5.125396578328904,BUY,-100.0,BUY,-157.72446100887763,BUY,54.027876321648556,HOLD
2015-06-22,5450.0,5450.0,5450.0,"5.450,00","2,81",12.0,65.400,65.400,5450.0,40.433333365492,HOLD,18.75,8.903399668325042,BUY,-81.25,BUY,-100.70559082168754,BUY,67.39201707890155,HOLD
2015-06-30,5500.0,5500.0,5500.0,"5.500,00","0,92",2.0,11.000,11.000,5500.0,42.49860098948022,HOLD,25.0,14.583333333333334,HOLD,-75.0,HOLD,-76.77627546004452,HOLD,75.03810702617616,HOLD
